readType	refseqid	row	juncpos5	juncpos3	num_CRC.42
5UTR	NM_001130483	21724	58273956	58275962	3
5UTR	NM_001130483	21724	58274003	58275962	8
5UTR	NM_001130483	21724	58274263	58275962	1
5UTR	NM_001130849	10248	231577945	231624674	45
5UTR	NM_001130850	10251	231577945	231624674	45
5UTR	NM_001134224	56625	99135488	99136409	1
5UTR	NM_001134225	3447	99135488	99136409	1
5UTR	NM_001134693	22623	27294469	27294331	251
5UTR	NM_001135021	7173	85581952	85582199	2
5UTR	NM_001135021	7173	85581952	85582678	1
5UTR	NM_001135021	7173	85582293	85584090	1
5UTR	NM_001135021	7173	85582721	85584090	1
5UTR	NM_001135022	7200	85581952	85582199	2
5UTR	NM_001135022	7200	85581952	85582678	1
5UTR	NM_001135022	7200	85582293	85584090	1
5UTR	NM_001135022	7200	85582721	85584090	1
5UTR	NM_001135023	7201	85581952	85582199	2
5UTR	NM_001135023	7201	85582293	85584090	1
5UTR	NM_001135023	7201	85582721	85584090	1
5UTR	NM_001135592	22828	55456652	55459944	1
5UTR	NM_001135592	22828	55459844	55459944	1398
5UTR	NM_001135651	9703	37376000	37374965	8
5UTR	NM_001135651	9703	37384051	37376082	1
5UTR	NM_001135651	9703	37384051	37376166	3
5UTR	NM_001135652	9702	37376000	37374965	8
5UTR	NM_001135745	29367	202645600	202633668	2
5UTR	NM_001136039	22593	201754114	201756641	7
5UTR	NM_001136039	22593	201754375	201756641	3
5UTR	NM_001136193	15219	207630378	207631368	4
5UTR	NM_001136193	15219	207630471	207631368	1
5UTR	NM_001136193	15219	207630486	207631368	1
5UTR	NM_001136194	60864	207630378	207631368	4
5UTR	NM_001136194	60864	207630471	207631368	1
5UTR	NM_001136194	60864	207630486	207631368	1
5UTR	NM_001136554	7984	172016800	171974367	3
5UTR	NM_001139488	58874	33701774	33736777	1
5UTR	NM_001139488	58874	33736909	33740077	3
5UTR	NM_001142286	60644	17934893	17927218	3
5UTR	NM_001142355	37692	201754114	201756692	3
5UTR	NM_001142356	57730	201754114	201756641	7
5UTR	NM_001142356	57730	201754375	201756641	3
5UTR	NM_001142614	65106	62932871	62934032	1
5UTR	NM_001142614	65106	62933187	62934032	7
5UTR	NM_001142614	65106	62933889	62934032	1
5UTR	NM_001142615	8520	62932871	62934032	1
5UTR	NM_001142615	8520	62933187	62934032	7
5UTR	NM_001142615	8520	62933889	62934032	1
5UTR	NM_001142616	23581	62932871	62934032	1
5UTR	NM_001142616	23581	62933187	62934032	7
5UTR	NM_001142616	23581	62933889	62934032	1
5UTR	NM_001143960	38737	61390090	61390187	2
5UTR	NM_001145048	3393	27852036	27852726	7
5UTR	NM_001145048	3393	27852819	27853894	13
5UTR	NM_001145049	9121	27852036	27852726	7
5UTR	NM_001145412	18093	178128131	178098999	2
5UTR	NM_001145412	18093	178129260	178098999	9
5UTR	NM_001145413	18092	178128131	178098999	2
5UTR	NM_001145413	18092	178129260	178098999	9
5UTR	NM_001145450	9179	39103251	39107320	18
5UTR	NM_001145450	9179	39107370	39107741	36
5UTR	NM_001145664	13271	102091098	102083362	4
5UTR	NM_001145909	2145	159857701	159922408	1
5UTR	NM_001146688	13269	86668567	86669141	1
5UTR	NM_001153	47714	69948003	70008652	4
5UTR	NM_001153	47714	69969307	70008652	169
5UTR	NM_001153	47714	69969307	70008655	3
5UTR	NM_001153	47714	69990208	70008652	1
5UTR	NM_001160033	33858	201390975	201397697	1
5UTR	NM_001160033	33858	201396624	201397697	1
5UTR	NM_001160046	34960	201390975	201397697	1
5UTR	NM_001160046	34960	201396624	201397697	1
5UTR	NM_001161416	5321	128403819	128408290	1
5UTR	NM_001161416	5321	128405861	128408290	1
5UTR	NM_001161417	5320	128403819	128408290	1
5UTR	NM_001161417	5320	128405861	128408290	1
5UTR	NM_001161819	47538	192110352	192141613	3
5UTR	NM_001166285	23406	73461512	73466771	78
5UTR	NM_001166285	23406	73462773	73466771	1
5UTR	NM_001167608	43952	227700803	227729320	2
5UTR	NM_001167608	43952	227702486	227702789	1
5UTR	NM_001167608	43952	227702486	227729320	1
5UTR	NM_001170791	3052	38152568	38156405	1
5UTR	NM_001170792	39489	38152568	38156405	1
5UTR	NM_001171506	34512	47142862	47136316	11
5UTR	NM_001171506	34512	47142862	47138012	1
5UTR	NM_001171507	19778	47142862	47136316	11
5UTR	NM_001171508	19777	47142862	47136316	11
5UTR	NM_001171509	19776	47136162	47135108	28
5UTR	NM_001171509	19776	47142862	47135108	2
5UTR	NM_001171510	19775	47136162	47135108	28
5UTR	NM_001171510	19775	47142862	47135108	2
5UTR	NM_001171603	8983	44588556	44586889	1
5UTR	NM_001171606	54279	44588556	44586889	1
5UTR	NM_001172509	35877	200322062	200320819	2
5UTR	NM_001172517	56009	200322062	200320819	2
5UTR	NM_001177413	52145	55456652	55459944	1
5UTR	NM_001177413	52145	55459844	55459944	1398
5UTR	NM_001177716	40152	10183885	10186277	3
5UTR	NM_001177718	40151	10183885	10186277	3
5UTR	NM_001178042	6973	120124636	120125140	1
5UTR	NM_001184937	60336	120770786	120776653	1
5UTR	NM_001184938	60337	120770786	120776653	1
5UTR	NM_001184939	60340	120770786	120776653	1
5UTR	NM_001190263	44908	68280193	68274451	3
5UTR	NM_001190263	44908	68290077	68274451	2
5UTR	NM_001190263	44908	68290077	68280269	3
5UTR	NM_001190263	44908	68290090	68280269	2
5UTR	NM_001190265	44907	68280193	68274451	3
5UTR	NM_001190265	44907	68290077	68274451	2
5UTR	NM_001190265	44907	68290077	68280269	3
5UTR	NM_001190265	44907	68290090	68280269	2
5UTR	NM_001190266	52458	234160588	234164748	19
5UTR	NM_001190266	52458	234164841	234171776	22
5UTR	NM_001190267	40126	234160588	234164748	19
5UTR	NM_001190267	40126	234164841	234171776	22
5UTR	NM_001190329	60532	176046384	176046194	94
5UTR	NM_001190836	44220	74618921	74605372	2
5UTR	NM_001190879	45575	148778177	148733544	3
5UTR	NM_001190879	45575	148778202	148733544	6
5UTR	NM_001190881	36138	148730308	148716435	5
5UTR	NM_001190882	36142	148731017	148730398	15
5UTR	NM_001190882	36142	148733471	148731093	5
5UTR	NM_001193488	9113	109151050	109276061	5
5UTR	NM_001193493	61884	65217304	65228582	4
5UTR	NM_001193493	61884	65228624	65231087	3
5UTR	NM_001193493	61884	65228624	65237731	1
5UTR	NM_001193493	61884	65231149	65237731	7
5UTR	NM_001193509	17104	32853447	32855590	8
5UTR	NM_001195381	28644	241538123	241545804	1
5UTR	NM_001195381	28644	241544987	241545804	13
5UTR	NM_001195381	28644	241546029	241555805	16
5UTR	NM_001195381	28644	241556810	241558305	15
5UTR	NM_001195381	28644	241557913	241558305	5
5UTR	NM_001195382	28643	241538123	241545804	1
5UTR	NM_001195382	28643	241544987	241545804	13
5UTR	NM_001195382	28643	241546029	241555805	16
5UTR	NM_001195382	28643	241556810	241558305	15
5UTR	NM_001195382	28643	241557913	241558305	5
5UTR	NM_001195731	9737	220407635	220406911	1
5UTR	NM_001195731	9737	220407947	220406911	132
5UTR	NM_001197260	17633	74776299	74782281	1
5UTR	NM_001197260	17633	74781941	74782281	5
5UTR	NM_001197260	17633	74781941	74782283	1
5UTR	NM_001197260	17633	74781986	74782281	3
5UTR	NM_001197260	17633	74782580	74782702	10
5UTR	NM_001198593	31135	48757968	48807726	1
5UTR	NM_001198594	31139	48757968	48807726	1
5UTR	NM_001198595	9103	48757968	48807726	1
5UTR	NM_001198954	31781	86849784	86847592	6
5UTR	NM_001199112	36472	63816180	63821622	50
5UTR	NM_001199112	36472	63816180	63824533	1
5UTR	NM_001199112	36472	63822653	63824533	99
5UTR	NM_001199135	7559	162016995	162036125	2
5UTR	NM_001199135	7559	162016997	162036125	10
5UTR	NM_001199135	7559	162017923	162036125	1
5UTR	NM_001199135	7559	162018079	162036125	1
5UTR	NM_001199135	7559	162033695	162036125	1
5UTR	NM_001199140	51292	128641777	128631846	4
5UTR	NM_001199285	58648	170551132	170551725	1
5UTR	NM_001199285	58648	170551251	170551725	3
5UTR	NM_001199285	58648	170551757	170553871	4
5UTR	NM_001199285	58648	170554041	170557456	1
5UTR	NM_001199286	16183	170551132	170551725	1
5UTR	NM_001199286	16183	170551251	170551725	3
5UTR	NM_001199286	16183	170551757	170553871	4
5UTR	NM_001199286	16183	170554041	170557456	1
5UTR	NM_001199287	13341	170551132	170551725	1
5UTR	NM_001199287	13341	170551251	170551725	3
5UTR	NM_001199287	13341	170551757	170553871	4
5UTR	NM_001199287	13341	170554041	170557456	1
5UTR	NM_001199288	13340	170551132	170551725	1
5UTR	NM_001199288	13340	170551251	170551725	3
5UTR	NM_001199288	13340	170554041	170557456	1
5UTR	NM_001199290	13342	170551132	170551725	1
5UTR	NM_001199290	13342	170551251	170551725	3
5UTR	NM_001199290	13342	170551757	170553871	4
5UTR	NM_001199770	62302	63278452	63280015	1
5UTR	NM_001199893	43623	74120178	74128403	1
5UTR	NM_001199981	23740	207024065	207018406	6
5UTR	NM_001199982	28939	207024065	207018406	6
5UTR	NM_001199983	17701	207017143	207014649	11
5UTR	NM_001199983	17701	207024065	207018406	6
5UTR	NM_001201334	25156	75933649	75929549	4
5UTR	NM_001201334	25156	75937717	75933777	1
5UTR	NM_001201428	29182	171785913	171804860	11
5UTR	NM_001201428	29182	171786451	171804860	1
5UTR	NM_001201428	29182	171804940	171806049	25
5UTR	NM_001201459	51006	27603339	27603115	1
5UTR	NM_001201965	52334	53992514	53978078	2
5UTR	NM_001201965	52334	54013958	53978078	1
5UTR	NM_001202515	40179	202000830	202005080	43
5UTR	NM_001202515	40179	202005162	202010101	2
5UTR	NM_001202515	40179	202010155	202013726	5
5UTR	NM_001202515	40179	202010155	202013729	1
5UTR	NM_001202515	40179	202013775	202014477	4
5UTR	NM_001202516	20861	201981204	201994452	16
5UTR	NM_001202516	20861	201983624	201994452	1
5UTR	NM_001202517	29737	201981204	201997752	1
5UTR	NM_001202517	29737	201994730	201997752	1
5UTR	NM_001202517	29737	201994869	201997752	34
5UTR	NM_001202517	29737	201995703	201997752	1
5UTR	NM_001202518	29738	201981204	201997752	1
5UTR	NM_001202518	29738	201994730	201997752	1
5UTR	NM_001202518	29738	201994869	201997752	34
5UTR	NM_001202518	29738	201995703	201997752	1
5UTR	NM_001202519	29739	201981204	201997752	1
5UTR	NM_001202519	29739	201994730	201997752	1
5UTR	NM_001202519	29739	201994869	201997752	34
5UTR	NM_001202519	29739	201995703	201997752	1
5UTR	NM_001204094	41808	198380870	198388348	17
5UTR	NM_001204094	41808	198381079	198388348	1
5UTR	NM_001204106	52494	111878765	111881310	1
5UTR	NM_001204107	52493	111878765	111881310	1
5UTR	NM_001204108	52492	111878765	111881310	1
5UTR	NM_001204109	52491	111878765	111881310	1
5UTR	NM_001204110	41813	111878765	111881310	1
5UTR	NM_001204111	41812	111878765	111881310	1
5UTR	NM_001204112	41811	111878765	111881310	1
5UTR	NM_001204113	54540	111878765	111881310	1
5UTR	NM_001204830	59587	99771514	99772764	1
5UTR	NM_001204830	59587	99772007	99772764	2
5UTR	NM_001206524	32693	202048031	202050494	4
5UTR	NM_001206542	18146	202048031	202050494	4
5UTR	NM_001206704	3713	231281043	231282306	37
5UTR	NM_001206704	3713	231282380	231305191	2
5UTR	NM_001206802	45703	24307601	24307201	4
5UTR	NM_001206864	2155	202316661	202319469	3
5UTR	NM_001206864	2155	202316661	202319472	1
5UTR	NM_001207067	52942	201676450	201677931	1
5UTR	NM_001207067	52942	201676669	201677931	2
5UTR	NM_001207067	52942	201676713	201677931	39
5UTR	NM_001228	22578	202098277	202098739	1
5UTR	NM_001228	22578	202098345	202098739	9
5UTR	NM_001228	22578	202098835	202131184	1
5UTR	NM_001230	44201	202048031	202050494	4
5UTR	NM_001243313	31455	219536938	219537464	1
5UTR	NM_001243900	10538	242212176	242207956	2
5UTR	NM_001243900	10538	242254985	242207956	3
5UTR	NM_001252612	7036	71559005	71575883	1
5UTR	NM_001252613	59179	71559005	71575883	1
5UTR	NM_001253876	42733	106761646	106746234	4
5UTR	NM_001254736	28935	192542967	192543716	1
5UTR	NM_001254736	28935	192543431	192543716	11
5UTR	NM_001254736	28935	192543854	192546672	12
5UTR	NM_001256090	16671	176012643	176001214	1
5UTR	NM_001256090	16671	176015788	176001214	3
5UTR	NM_001256090	16671	176031455	176015886	1
5UTR	NM_001256090	16671	176032778	176001214	1
5UTR	NM_001256090	16671	176032778	176015886	1
5UTR	NM_001256091	16670	176001140	175994935	5
5UTR	NM_001256091	16670	176031455	176015886	1
5UTR	NM_001256091	16670	176032778	176015886	1
5UTR	NM_001256092	9023	176001140	175994935	5
5UTR	NM_001256092	9023	176012643	176001214	1
5UTR	NM_001256092	9023	176015788	176001214	3
5UTR	NM_001256092	9023	176031455	176015886	1
5UTR	NM_001256092	9023	176032778	176001214	1
5UTR	NM_001256092	9023	176032778	176015886	1
5UTR	NM_001256093	23392	176001140	175994935	5
5UTR	NM_001256093	23392	176012643	176001214	1
5UTR	NM_001256093	23392	176015788	176001214	3
5UTR	NM_001256093	23392	176031455	176015886	1
5UTR	NM_001256093	23392	176032778	176001214	1
5UTR	NM_001256093	23392	176032778	176015886	1
5UTR	NM_001256094	62584	176012643	176001214	1
5UTR	NM_001256094	62584	176015788	176001214	3
5UTR	NM_001256094	62584	176031455	176015886	1
5UTR	NM_001256094	62584	176032778	176001214	1
5UTR	NM_001256094	62584	176032778	176015886	1
5UTR	NM_001256139	36431	85636071	85629281	1
5UTR	NM_001256139	36431	85636889	85629281	3
5UTR	NM_001256139	36431	85637405	85629281	6
5UTR	NM_001256139	36431	85637440	85629281	134
5UTR	NM_001256139	36431	85640266	85629281	2
5UTR	NM_001256139	36431	85641107	85629281	75
5UTR	NM_001256139	36431	85649041	85629281	1
5UTR	NM_001256140	16614	85636071	85629281	1
5UTR	NM_001256140	16614	85636889	85629281	3
5UTR	NM_001256140	16614	85637405	85629281	6
5UTR	NM_001256140	16614	85637440	85629281	134
5UTR	NM_001256140	16614	85640266	85629281	2
5UTR	NM_001256140	16614	85641107	85629281	75
5UTR	NM_001256140	16614	85649041	85629281	1
5UTR	NM_001256303	32577	25896255	25875530	1
5UTR	NM_001256304	55928	25896255	25875530	1
5UTR	NM_001256308	30015	25861883	25851253	3
5UTR	NM_001256308	30015	25875463	25861963	1
5UTR	NM_001256584	6681	127413888	127447831	2
5UTR	NM_001257102	20196	201936782	201943604	145
5UTR	NM_001257102	20196	201937084	201943604	13
5UTR	NM_001257281	32195	232826475	232879545	4
5UTR	NM_001257282	32194	232826475	232879545	4
5UTR	NM_001257342	40693	219524466	219524760	3
5UTR	NM_001257342	40693	219524466	219525662	8
5UTR	NM_001257342	40693	219525144	219525662	1
5UTR	NM_001257343	40692	219524466	219524760	3
5UTR	NM_001257343	40692	219524466	219525662	8
5UTR	NM_001257343	40692	219525144	219525662	1
5UTR	NM_001257344	40691	219524466	219525662	8
5UTR	NM_001257344	40691	219525144	219525662	1
5UTR	NM_001258357	38894	10443303	10536961	9
5UTR	NM_001258357	38894	10527936	10536961	1
5UTR	NM_001258357	38894	10537046	10559860	20
5UTR	NM_001258357	38894	10548860	10559860	7
5UTR	NM_001258358	38893	10443303	10536961	9
5UTR	NM_001258358	38893	10527936	10536961	1
5UTR	NM_001258358	38893	10537046	10559860	20
5UTR	NM_001258358	38893	10548860	10559860	7
5UTR	NM_001258359	48298	10443303	10536961	9
5UTR	NM_001258359	48298	10527936	10536961	1
5UTR	NM_001258359	48298	10537046	10559860	20
5UTR	NM_001258359	48298	10548860	10559860	7
5UTR	NM_001261419	22674	102615578	102624977	3
5UTR	NM_001261840	6613	28113709	28117400	6
5UTR	NM_001261840	6613	28115315	28117400	8
5UTR	NM_001267062	16398	131862971	131878507	20
5UTR	NM_001267062	16398	131865637	131878507	1
5UTR	NM_001267063	3546	131862971	131878507	20
5UTR	NM_001267063	3546	131865637	131878507	1
5UTR	NM_001267064	3542	131862971	131878507	20
5UTR	NM_001267064	3542	131865637	131878507	1
5UTR	NM_001267065	55422	131862971	131878507	20
5UTR	NM_001267065	55422	131865637	131878507	1
5UTR	NM_001267066	16394	131862971	131878507	20
5UTR	NM_001267066	16394	131865637	131878507	1
5UTR	NM_001267067	16393	131862971	131878507	20
5UTR	NM_001267067	16393	131865637	131878507	1
5UTR	NM_001267068	16392	131862971	131878507	20
5UTR	NM_001267068	16392	131865637	131878507	1
5UTR	NM_001270436	19383	37898569	37873965	2
5UTR	NM_001270437	19382	37898569	37873965	2
5UTR	NM_001270438	19381	37898569	37873965	2
5UTR	NM_001270998	19750	220071567	220071692	5
5UTR	NM_001270999	13627	220071567	220071692	5
5UTR	NM_001271289	21023	27806009	27806525	1
5UTR	NM_001271318	6867	27806009	27806525	1
5UTR	NM_001271581	26761	183581210	183581743	8
5UTR	NM_001271581	26761	183581799	183582668	11
5UTR	NM_001271785	27581	172544137	172546657	16
5UTR	NM_001271786	10057	172544137	172546657	16
5UTR	NM_001271787	10056	172544137	172546657	16
5UTR	NM_001271788	10055	172544137	172546657	16
5UTR	NM_001271789	10062	172544137	172546657	16
5UTR	NM_001271790	10061	172544137	172546657	16
5UTR	NM_001271977	19594	242447858	242447550	4
5UTR	NM_001271977	19594	242447920	242447550	2
5UTR	NM_001271978	19593	242447858	242447550	4
5UTR	NM_001271978	19593	242447920	242447550	2
5UTR	NM_001271979	19675	242447858	242447550	4
5UTR	NM_001271979	19675	242447920	242447550	2
5UTR	NM_001271980	22076	242447858	242447550	4
5UTR	NM_001271980	22076	242447920	242447550	2
5UTR	NM_001277061	33615	228190143	228193394	3
5UTR	NM_001277062	33614	228190143	228193394	3
5UTR	NM_001277062	33614	228190143	228195342	3
5UTR	NM_001277062	33614	228193505	228195342	32
5UTR	NM_001277062	33614	228194499	228195342	1
5UTR	NM_001277063	33618	228190143	228193394	3
5UTR	NM_001277063	33618	228190143	228195342	3
5UTR	NM_001277063	33618	228193505	228195342	32
5UTR	NM_001277063	33618	228194499	228195342	1
5UTR	NM_001277064	33617	228190143	228193394	3
5UTR	NM_001277064	33617	228190143	228195342	3
5UTR	NM_001277064	33617	228193505	228195342	32
5UTR	NM_001277064	33617	228194499	228195342	1
5UTR	NM_001277065	33616	228190143	228193394	3
5UTR	NM_001277065	33616	228190143	228195342	3
5UTR	NM_001277065	33616	228193505	228195342	32
5UTR	NM_001277065	33616	228194499	228195342	1
5UTR	NM_001277066	26107	228190143	228195342	3
5UTR	NM_001277066	26107	228193505	228195342	32
5UTR	NM_001277066	26107	228194499	228195342	1
5UTR	NM_001277067	26106	228190143	228193394	3
5UTR	NM_001277068	14462	228190143	228193394	3
5UTR	NM_001277068	14462	228190143	228195342	3
5UTR	NM_001277068	14462	228193505	228195342	32
5UTR	NM_001277068	14462	228194499	228195342	1
5UTR	NM_001277140	27819	114647900	114670749	59
5UTR	NM_001277140	27819	114647900	114674461	1
5UTR	NM_001277140	27819	114670804	114674461	67
5UTR	NM_001278276	45131	11595468	11593924	1
5UTR	NM_001278276	45131	11597305	11593924	2
5UTR	NM_001278276	45131	11597305	11595600	2
5UTR	NM_001278277	1436	11595468	11593924	1
5UTR	NM_001278277	1436	11597305	11593924	2
5UTR	NM_001278277	1436	11597305	11595600	2
5UTR	NM_001278278	1435	11595468	11593924	1
5UTR	NM_001278278	1435	11597305	11593924	2
5UTR	NM_001278282	57462	210867507	210880697	2
5UTR	NM_001278283	57461	210867507	210874381	26
5UTR	NM_001278283	57461	210867507	210880697	2
5UTR	NM_001278283	57461	210868192	210874381	1
5UTR	NM_001278286	57458	210867507	210880697	2
5UTR	NM_001278288	42716	210867507	210880697	2
5UTR	NM_001278305	42179	238875774	238881734	14
5UTR	NM_001278307	45051	238875774	238881734	14
5UTR	NM_001278308	46101	238875774	238881734	14
5UTR	NM_001278505	46411	37311713	37315512	5
5UTR	NM_001278552	62303	220118578	220116952	7
5UTR	NM_001278554	25762	181845700	181846745	9
5UTR	NM_001278554	25762	181846112	181846745	1
5UTR	NM_001278555	42097	181845700	181846745	9
5UTR	NM_001278555	42097	181846112	181846745	1
5UTR	NM_001281473	5568	238395381	238396041	2
5UTR	NM_001281473	5568	238396080	238402046	37
5UTR	NM_001281474	37434	238395381	238396041	2
5UTR	NM_001281474	37434	238396080	238402046	37
5UTR	NM_001281476	40817	170430179	170428681	1
5UTR	NM_001281493	55544	48010632	48018066	3
5UTR	NM_001281493	55544	48023202	48025750	7
5UTR	NM_001281494	1196	48010632	48018066	3
5UTR	NM_001281494	1196	48018262	48023033	4
5UTR	NM_001281512	51060	26467858	26477115	16
5UTR	NM_001281513	667	26467858	26477115	16
5UTR	NM_001281513	667	26477186	26477298	26
5UTR	NM_001281712	19085	97007632	97007788	6
5UTR	NM_001281712	19085	97007878	97008494	5
5UTR	NM_001282305	52938	242440893	242440211	18
5UTR	NM_001282305	52938	242447421	242441123	6
5UTR	NM_001282305	52938	242447858	242441123	2
5UTR	NM_001282306	52937	242447421	242441123	6
5UTR	NM_001282306	52937	242447858	242441123	2
5UTR	NM_001282306	52937	242447858	242447550	4
5UTR	NM_001282306	52937	242447920	242447550	2
5UTR	NM_001282307	52926	242440893	242440211	18
5UTR	NM_001282307	52926	242447421	242441123	6
5UTR	NM_001282307	52926	242447858	242441123	2
5UTR	NM_001282308	52929	242440893	242440211	18
5UTR	NM_001282308	52929	242447421	242441123	6
5UTR	NM_001282308	52929	242447858	242441123	2
5UTR	NM_001282353	59106	161057647	161056589	1
5UTR	NM_001282354	43124	161057647	161056589	1
5UTR	NM_001282355	43125	161057647	161056589	1
5UTR	NM_001282386	2028	209118610	209116291	17
5UTR	NM_001282386	2028	209119663	209118683	19
5UTR	NM_001282387	11457	209118610	209116291	17
5UTR	NM_001282387	11457	209119663	209118683	19
5UTR	NM_001282388	45504	161057647	161056589	1
