readType	refseqid	row	juncpos5	juncpos3	num_NC.42
5UTR	NM_001167959	45038	39893514	39931221	4
5UTR	NM_001167959	45038	39931334	39934189	2
5UTR	NM_001170791	3052	38152568	38156405	2
5UTR	NM_001170792	39489	38152568	38156405	2
5UTR	NM_001171506	34512	47142862	47136316	6
5UTR	NM_001171507	19778	47142862	47136316	6
5UTR	NM_001171508	19777	47142862	47136316	6
5UTR	NM_001171509	19776	47136162	47135108	7
5UTR	NM_001171510	19775	47136162	47135108	7
5UTR	NM_001171606	54279	44588519	44587177	1
5UTR	NM_001171613	61710	44586636	44573529	1
5UTR	NM_001171613	61710	44588519	44573529	2
5UTR	NM_001171617	61711	44586636	44573529	1
5UTR	NM_001171617	61711	44588519	44573529	2
5UTR	NM_001172509	35877	200322062	200320819	1
5UTR	NM_001172517	56009	200322062	200320819	1
5UTR	NM_001173476	30374	220316001	220326604	2
5UTR	NM_001173476	30374	220316529	220326604	43
5UTR	NM_001173476	30374	220325567	220326604	2
5UTR	NM_001173476	30374	220325718	220326604	39
5UTR	NM_001173476	30374	220326022	220326604	9
5UTR	NM_001173476	30374	220326133	220326604	1
5UTR	NM_001177413	52145	55459844	55459944	1601
5UTR	NM_001177716	40152	10183885	10186277	4
5UTR	NM_001177716	40152	10184578	10186277	1
5UTR	NM_001177718	40151	10183885	10186277	4
5UTR	NM_001177718	40151	10184578	10186277	1
5UTR	NM_001190263	44908	68290077	68274451	2
5UTR	NM_001190263	44908	68290077	68280269	1
5UTR	NM_001190263	44908	68290090	68274451	2
5UTR	NM_001190263	44908	68290090	68280269	3
5UTR	NM_001190265	44907	68290077	68274451	2
5UTR	NM_001190265	44907	68290077	68280269	1
5UTR	NM_001190265	44907	68290090	68274451	2
5UTR	NM_001190265	44907	68290090	68280269	3
5UTR	NM_001190266	52458	234160588	234164748	2
5UTR	NM_001190266	52458	234164841	234171776	6
5UTR	NM_001190267	40126	234160588	234164748	2
5UTR	NM_001190267	40126	234164841	234171776	6
5UTR	NM_001190329	60532	176046384	176046194	78
5UTR	NM_001190836	44220	74607132	74605372	1
5UTR	NM_001190879	45575	148778177	148733544	1
5UTR	NM_001190879	45575	148778202	148733544	2
5UTR	NM_001190881	36138	148730308	148716435	2
5UTR	NM_001190882	36142	148731017	148730398	12
5UTR	NM_001190882	36142	148733471	148731093	3
5UTR	NM_001190882	36142	148778202	148731093	2
5UTR	NM_001193304	26565	96931607	96931227	1
5UTR	NM_001193488	9113	109151050	109276061	6
5UTR	NM_001193493	61884	65217304	65228582	4
5UTR	NM_001193493	61884	65228624	65231087	1
5UTR	NM_001193493	61884	65231149	65237731	5
5UTR	NM_001193509	17104	32853447	32855590	7
5UTR	NM_001195381	28644	241556810	241558305	2
5UTR	NM_001195382	28643	241556810	241558305	2
5UTR	NM_001195685	16604	150187236	150294152	1
5UTR	NM_001195731	9737	220407947	220406911	11
5UTR	NM_001197260	17633	74782580	74782702	4
5UTR	NM_001198593	31135	48757355	48807726	9
5UTR	NM_001198593	31135	48757968	48807726	2
5UTR	NM_001198594	31139	48757355	48807726	9
5UTR	NM_001198594	31139	48757968	48807726	2
5UTR	NM_001198595	9103	48757355	48757852	4
5UTR	NM_001198595	9103	48757355	48807726	9
5UTR	NM_001198595	9103	48757968	48807726	2
5UTR	NM_001198954	31781	86849784	86847592	12
5UTR	NM_001199112	36472	63816180	63821622	64
5UTR	NM_001199112	36472	63822653	63824533	132
5UTR	NM_001199135	7559	161993574	162036125	4
5UTR	NM_001199135	7559	162016995	162036125	1
5UTR	NM_001199135	7559	162016997	162036125	7
5UTR	NM_001199135	7559	162018079	162036125	1
5UTR	NM_001199140	51292	128641777	128631846	2
5UTR	NM_001199285	58648	170551132	170551725	4
5UTR	NM_001199285	58648	170551757	170553871	5
5UTR	NM_001199285	58648	170554041	170557456	1
5UTR	NM_001199286	16183	170551132	170551725	4
5UTR	NM_001199286	16183	170551757	170553871	5
5UTR	NM_001199286	16183	170554041	170557456	1
5UTR	NM_001199287	13341	170551132	170551725	4
5UTR	NM_001199287	13341	170551757	170553871	5
5UTR	NM_001199287	13341	170554041	170557456	1
5UTR	NM_001199288	13340	170551132	170551725	4
5UTR	NM_001199288	13340	170554041	170557456	1
5UTR	NM_001199290	13342	170551132	170551725	4
5UTR	NM_001199290	13342	170551757	170553871	5
5UTR	NM_001199290	13342	170590597	170591523	1
5UTR	NM_001199893	43623	74120178	74128403	5140
5UTR	NM_001199981	23740	207024065	207018406	2
5UTR	NM_001199982	28939	207024065	207018406	2
5UTR	NM_001199983	17701	207017143	207014649	9
5UTR	NM_001199983	17701	207024065	207018406	2
5UTR	NM_001201334	25156	75933649	75929549	2
5UTR	NM_001201334	25156	75937717	75933777	7
5UTR	NM_001201428	29182	171785909	171804860	1
5UTR	NM_001201428	29182	171785913	171804860	9
5UTR	NM_001201428	29182	171804940	171806049	21
5UTR	NM_001201459	51006	27603339	27603115	3
5UTR	NM_001201965	52334	53992514	53978078	1
5UTR	NM_001201965	52334	54013958	53978078	1
5UTR	NM_001202515	40179	202000830	202005080	25
5UTR	NM_001202515	40179	202005162	202010101	9
5UTR	NM_001202515	40179	202005162	202013726	1
5UTR	NM_001202515	40179	202010155	202013726	16
5UTR	NM_001202515	40179	202013775	202014477	5
5UTR	NM_001202516	20861	201981204	201994452	9
5UTR	NM_001202517	29737	201981204	201997752	1
5UTR	NM_001202517	29737	201994869	201997752	28
5UTR	NM_001202518	29738	201981204	201997752	1
5UTR	NM_001202518	29738	201994869	201997752	28
5UTR	NM_001202519	29739	201981204	201997752	1
5UTR	NM_001202519	29739	201994869	201997752	28
5UTR	NM_001204094	41808	198380870	198388348	17
5UTR	NM_001204830	59587	99771514	99772764	2
5UTR	NM_001206704	3713	231281043	231282306	9
5UTR	NM_001206802	45703	24307601	24307201	4
5UTR	NM_001206864	2155	202316661	202319469	1
5UTR	NM_001207051	66774	122406948	122363756	1
5UTR	NM_001207067	52942	201676669	201677931	1
5UTR	NM_001207067	52942	201676713	201677931	8
5UTR	NM_001228	22578	202122877	202131184	2
5UTR	NM_001243313	31455	219536938	219537464	1
5UTR	NM_001243900	10538	242208369	242207956	1
5UTR	NM_001243900	10538	242212176	242207956	5
5UTR	NM_001243900	10538	242254517	242207956	3
5UTR	NM_001243900	10538	242254985	242207956	1
5UTR	NM_001244678	34622	88474352	88474768	3
5UTR	NM_001252612	7036	71558995	71575883	1
5UTR	NM_001252612	7036	71559005	71575883	1
5UTR	NM_001252613	59179	71558995	71575883	1
5UTR	NM_001252613	59179	71559005	71575883	1
5UTR	NM_001252668	38985	189156893	189248490	4
5UTR	NM_001252668	38985	189157839	189248490	2
5UTR	NM_001252668	38985	189248616	189342386	5
5UTR	NM_001252668	38985	189331295	189342386	2
5UTR	NM_001252669	30714	189156893	189248490	4
5UTR	NM_001252669	30714	189157839	189248490	2
5UTR	NM_001252669	30714	189248616	189342386	5
5UTR	NM_001252669	30714	189331295	189342386	2
5UTR	NM_001253876	42733	106761646	106746234	4
5UTR	NM_001256090	16671	176015788	176001214	3
5UTR	NM_001256092	9023	176015788	176001214	3
5UTR	NM_001256093	23392	176015788	176001214	3
5UTR	NM_001256094	62584	176015788	176001214	3
5UTR	NM_001256139	36431	85641107	85629281	4
5UTR	NM_001256140	16614	85641107	85629281	4
5UTR	NM_001256542	38183	128410539	128400647	2
5UTR	NM_001256542	38183	128411998	128400647	86
5UTR	NM_001256542	38183	128431252	128400647	1
5UTR	NM_001256542	38183	128432588	128400647	6
5UTR	NM_001256584	6681	127413888	127447831	71
5UTR	NM_001257102	20196	201936766	201943604	1
5UTR	NM_001257102	20196	201936782	201943604	102
5UTR	NM_001257102	20196	201937084	201943604	2
5UTR	NM_001257102	20196	201937876	201943604	1
5UTR	NM_001257281	32195	232826475	232879545	1
5UTR	NM_001257282	32194	232826475	232879545	1
5UTR	NM_001257342	40693	219524246	219525662	1
5UTR	NM_001257342	40693	219524466	219525662	3
5UTR	NM_001257343	40692	219524246	219525662	1
5UTR	NM_001257343	40692	219524466	219525662	3
5UTR	NM_001257344	40691	219524246	219525662	1
5UTR	NM_001257344	40691	219524466	219525662	3
5UTR	NM_001258357	38894	10443303	10536961	1
5UTR	NM_001258357	38894	10537046	10559860	4
5UTR	NM_001258358	38893	10443303	10536961	1
5UTR	NM_001258358	38893	10537046	10559860	4
5UTR	NM_001258359	48298	10443303	10536961	1
5UTR	NM_001258359	48298	10537046	10559860	4
5UTR	NM_001261840	6613	28113709	28117400	6
5UTR	NM_001267062	16398	131862971	131878507	2
5UTR	NM_001267063	3546	131862971	131878507	2
5UTR	NM_001267064	3542	131862971	131878507	2
5UTR	NM_001267065	55422	131862971	131878507	2
5UTR	NM_001267066	16394	131862971	131878507	2
5UTR	NM_001267067	16393	131862971	131878507	2
5UTR	NM_001267068	16392	131862971	131878507	2
5UTR	NM_001270436	19383	37898569	37873965	36
5UTR	NM_001270437	19382	37898569	37873965	36
5UTR	NM_001270438	19381	37898569	37873965	36
5UTR	NM_001270998	19750	220071567	220071692	6
5UTR	NM_001270999	13627	220071567	220071692	6
5UTR	NM_001271287	21021	27806009	27820934	2
5UTR	NM_001271289	21023	27806009	27820934	2
5UTR	NM_001271318	6867	27806009	27820934	2
5UTR	NM_001271466	42341	232063412	232070911	7
5UTR	NM_001271466	42341	232063655	232070911	2
5UTR	NM_001271466	42341	232070467	232070911	1
5UTR	NM_001271581	26761	183581210	183581743	5
5UTR	NM_001271581	26761	183581799	183582668	6
5UTR	NM_001271643	52025	43823070	43819555	1
5UTR	NM_001271644	28159	43823070	43819555	1
5UTR	NM_001271785	27581	172544137	172546657	6
5UTR	NM_001271785	27581	172544868	172546657	1
5UTR	NM_001271786	10057	172544137	172546657	6
5UTR	NM_001271786	10057	172544868	172546657	1
5UTR	NM_001271787	10056	172544137	172546657	6
5UTR	NM_001271787	10056	172544868	172546657	1
5UTR	NM_001271788	10055	172544137	172546657	6
5UTR	NM_001271788	10055	172544868	172546657	1
5UTR	NM_001271789	10062	172544137	172546657	6
5UTR	NM_001271789	10062	172544868	172546657	1
5UTR	NM_001271790	10061	172544137	172546657	6
5UTR	NM_001271790	10061	172544868	172546657	1
5UTR	NM_001271977	19594	242447858	242447550	10
5UTR	NM_001271977	19594	242447920	242447550	4
5UTR	NM_001271978	19593	242447858	242447550	10
5UTR	NM_001271978	19593	242447920	242447550	4
5UTR	NM_001271979	19675	242447858	242447550	10
5UTR	NM_001271979	19675	242447920	242447550	4
5UTR	NM_001271980	22076	242447858	242447550	10
5UTR	NM_001271980	22076	242447920	242447550	4
5UTR	NM_001277061	33615	228190143	228193394	7
5UTR	NM_001277061	33615	228193505	228194322	4
5UTR	NM_001277062	33614	228190143	228193394	7
5UTR	NM_001277062	33614	228190143	228195342	6
5UTR	NM_001277062	33614	228190258	228195342	1
5UTR	NM_001277062	33614	228193505	228195342	30
5UTR	NM_001277062	33614	228194499	228195342	6
5UTR	NM_001277063	33618	228190143	228193394	7
5UTR	NM_001277063	33618	228190143	228195342	6
5UTR	NM_001277063	33618	228190258	228195342	1
5UTR	NM_001277063	33618	228193505	228195342	30
5UTR	NM_001277063	33618	228194499	228195342	6
5UTR	NM_001277064	33617	228190143	228193394	7
5UTR	NM_001277064	33617	228190143	228195342	6
5UTR	NM_001277064	33617	228190258	228195342	1
5UTR	NM_001277064	33617	228193505	228195342	30
5UTR	NM_001277064	33617	228194499	228195342	6
5UTR	NM_001277065	33616	228190143	228193394	7
5UTR	NM_001277065	33616	228190143	228195342	6
5UTR	NM_001277065	33616	228190258	228195342	1
5UTR	NM_001277065	33616	228193505	228195342	30
5UTR	NM_001277065	33616	228194499	228195342	6
5UTR	NM_001277066	26107	228190143	228195342	6
5UTR	NM_001277066	26107	228190258	228195342	1
5UTR	NM_001277066	26107	228193505	228195342	30
5UTR	NM_001277066	26107	228194499	228195342	6
5UTR	NM_001277067	26106	228190143	228193394	7
5UTR	NM_001277067	26106	228193505	228194322	4
5UTR	NM_001277068	14462	228190143	228193394	7
5UTR	NM_001277068	14462	228190143	228195342	6
5UTR	NM_001277068	14462	228190258	228195342	1
5UTR	NM_001277068	14462	228193505	228195342	30
5UTR	NM_001277068	14462	228194499	228195342	6
5UTR	NM_001277140	27819	114647900	114670749	31
5UTR	NM_001277140	27819	114670804	114674461	43
5UTR	NM_001278275	30638	11605898	11598477	1
5UTR	NM_001278276	45131	11597305	11593924	2
5UTR	NM_001278277	1436	11597305	11593924	2
5UTR	NM_001278277	1436	11605898	11598477	1
5UTR	NM_001278278	1435	11597305	11593924	2
5UTR	NM_001278282	57462	210867507	210880697	2
5UTR	NM_001278283	57461	210867507	210874381	3
5UTR	NM_001278283	57461	210867507	210880697	2
5UTR	NM_001278286	57458	210867507	210880697	2
5UTR	NM_001278288	42716	210867507	210880697	2
5UTR	NM_001278305	42179	238875774	238881734	11
5UTR	NM_001278307	45051	238875774	238881734	11
5UTR	NM_001278308	46101	238875774	238881734	11
5UTR	NM_001278505	46411	37311713	37315512	2
5UTR	NM_001278552	62303	220118578	220116952	5
5UTR	NM_001278554	25762	181845700	181846745	12
5UTR	NM_001278554	25762	181846112	181846745	1
5UTR	NM_001278554	25762	181846204	181846745	1
5UTR	NM_001278555	42097	181845700	181846745	12
5UTR	NM_001278555	42097	181846112	181846745	1
5UTR	NM_001278555	42097	181846204	181846745	1
5UTR	NM_001278580	10226	148654077	148657027	2
5UTR	NM_001281473	5568	238396080	238402046	1
5UTR	NM_001281474	37434	238396080	238402046	1
5UTR	NM_001281493	55544	48010632	48018066	3
5UTR	NM_001281493	55544	48023202	48025750	7
5UTR	NM_001281494	1196	48010632	48018066	3
5UTR	NM_001281494	1196	48018262	48023033	6
5UTR	NM_001281512	51060	26467858	26477115	39
5UTR	NM_001281513	667	26467858	26477115	39
5UTR	NM_001281513	667	26477186	26477298	47
5UTR	NM_001281513	667	26477342	26483849	2
5UTR	NM_001282305	52938	242440893	242440211	16
5UTR	NM_001282305	52938	242447421	242441123	9
5UTR	NM_001282305	52938	242447858	242441123	1
5UTR	NM_001282306	52937	242447421	242441123	9
5UTR	NM_001282306	52937	242447858	242441123	1
5UTR	NM_001282306	52937	242447858	242447550	10
5UTR	NM_001282306	52937	242447920	242447550	4
5UTR	NM_001282307	52926	242440893	242440211	16
5UTR	NM_001282307	52926	242447421	242441123	9
5UTR	NM_001282307	52926	242447858	242441123	1
5UTR	NM_001282308	52929	242440893	242440211	16
5UTR	NM_001282308	52929	242447421	242441123	9
5UTR	NM_001282308	52929	242447858	242441123	1
5UTR	NM_001282386	2028	209119067	209118683	2
5UTR	NM_001282386	2028	209119663	209118683	3
5UTR	NM_001282387	11457	209119067	209118683	2
5UTR	NM_001282387	11457	209119663	209118683	3
5UTR	NM_001282398	9246	95831605	95841933	2
5UTR	NM_001282428	58464	18060073	18098947	7
5UTR	NM_001282428	58464	18099138	18112217	6
5UTR	NM_001282428	58464	18110924	18112217	1
5UTR	NM_001282636	27701	120124636	120125764	47
5UTR	NM_001282636	27701	120125220	120125764	3
5UTR	NM_001282682	40477	247538	243562	1
5UTR	NM_001282682	40477	253005	249844	2
5UTR	NM_001282682	40477	260085	253115	1
5UTR	NM_001282687	22690	247538	243562	1
5UTR	NM_001282687	22690	253005	249844	2
5UTR	NM_001282687	22690	260085	253115	1
5UTR	NM_001282721	32632	20990015	20974739	4
5UTR	NM_001282721	32632	21001070	20974739	1
5UTR	NM_001282721	32632	21001070	20990158	1
5UTR	NM_001282722	32635	20990015	20974739	4
5UTR	NM_001282722	32635	21001070	20974739	1
5UTR	NM_001282729	26892	27886196	27885148	2
5UTR	NM_001282730	38664	27886196	27885148	2
5UTR	NM_001282731	38663	27886196	27885148	2
5UTR	NM_001282732	38662	27886196	27885148	2
5UTR	NM_001282735	6963	201171324	201194154	6
5UTR	NM_001282735	6963	201171645	201194154	12
5UTR	NM_001282735	6963	201194203	201253946	28
5UTR	NM_001282743	42318	201171324	201194154	6
5UTR	NM_001282743	42318	201171645	201194154	12
5UTR	NM_001282743	42318	201254006	201277034	30
5UTR	NM_001282743	42318	201277142	201281102	37
5UTR	NM_001282743	42318	201277142	201281106	1
5UTR	NM_001282752	3692	20518298	20512184	5
5UTR	NM_001282752	3692	20532728	20527139	2
5UTR	NM_001282752	3692	20550358	20527139	1
5UTR	NM_001282755	15445	42795913	42797577	9
5UTR	NM_001282755	15445	42797644	42806247	13
5UTR	NM_001282756	13624	42795913	42797577	9
5UTR	NM_001282756	13624	42797644	42806247	13
5UTR	NM_001282777	41412	113304756	113304998	3
5UTR	NM_001282779	41413	113304756	113304998	3
5UTR	NM_001282790	49305	20532728	20527139	2
5UTR	NM_001282790	49305	20550358	20527139	1
5UTR	NM_001282791	13339	20518298	20512184	5
5UTR	NM_001282791	13339	20527071	20518406	4
5UTR	NM_001282791	13339	20532728	20527139	2
5UTR	NM_001282791	13339	20550358	20527139	1
5UTR	NM_001282792	39466	220097084	220097212	8
5UTR	NM_001282792	39466	220097405	220097801	4
5UTR	NM_001282798	39353	136289203	136360070	3
5UTR	NM_001282798	39353	136360278	136362376	2
5UTR	NM_001282799	39354	136289203	136360070	3
5UTR	NM_001282799	39354	136360278	136362376	2
5UTR	NM_001282800	39346	136289203	136360070	3
5UTR	NM_001282805	39341	160569117	160585520	3
5UTR	NM_001282805	39341	160569172	160585520	3
5UTR	NM_001282806	39340	160569117	160585520	3
5UTR	NM_001282806	39340	160569172	160585520	3
5UTR	NM_001282910	38730	203777047	203782600	1
5UTR	NM_001282911	59792	203777047	203782600	1
5UTR	NM_001282912	5912	203777047	203782600	1
5UTR	NM_001282932	52620	204193354	204231604	1
5UTR	NM_001282950	10853	232646593	232653265	4
5UTR	NM_001282950	10853	232651248	232653265	5
5UTR	NM_001282951	10852	232646593	232653265	4
5UTR	NM_001282951	10852	232651248	232653265	5
5UTR	NM_001282952	10851	232646593	232653265	4
5UTR	NM_001282952	10851	232651248	232653265	5
5UTR	NM_001282952	10851	232656518	232658973	14
5UTR	NM_001282972	32091	242255397	242255837	1
5UTR	NM_001282973	57864	242255025	242263631	4
5UTR	NM_001282973	57864	242255397	242255837	1
5UTR	NM_001282973	57864	242255397	242256914	2
5UTR	NM_001282973	57864	242255397	242263631	31
5UTR	NM_001282973	57864	242255955	242256914	3
5UTR	NM_001282973	57864	242255970	242256914	2
5UTR	NM_001282973	57864	242257014	242263631	4
5UTR	NM_001282983	45397	242295803	242312499	1
5UTR	NM_001282984	8921	242295803	242312499	1
5UTR	NM_001284214	50070	230786596	230744844	2
5UTR	NM_001284215	11852	230786596	230744844	2
5UTR	NM_001284216	11537	230786596	230744844	2
5UTR	NM_001284233	54894	144969082	144966371	2
5UTR	NM_001284234	54896	144966170	144903306	1
5UTR	NM_001284234	54896	145090006	144993304	1
5UTR	NM_001284235	54895	144969082	144966371	2
5UTR	NM_001284235	54895	145090006	144993304	1
5UTR	NM_001284238	27567	144969082	144966371	2
5UTR	NM_001284238	27567	145090006	144993304	1
5UTR	NM_001285549	37229	207144316	207146525	2
5UTR	NM_001286837	59418	3605723	3604494	1
5UTR	NM_001287188	21059	10584600	10584393	24
5UTR	NM_001287188	21059	10585281	10585175	13
5UTR	NM_001287188	21059	10588247	10585390	3
5UTR	NM_001287189	33440	10585281	10585175	13
5UTR	NM_001287189	33440	10588247	10585390	3
5UTR	NM_001287190	33439	10585281	10585175	13
5UTR	NM_001287190	33439	10588247	10585390	3
5UTR	NM_001287240	7116	231729860	231738132	159
5UTR	NM_001287240	7116	231738053	231738132	1
5UTR	NM_001287249	25867	242674931	242680448	6
5UTR	NM_001287249	25867	242680505	242681850	5
5UTR	NM_001287504	25464	182757004	182757342	8
5UTR	NM_001287504	25464	182760806	182761635	8
5UTR	NM_001287504	25464	182761691	182763607	11
5UTR	NM_001287504	25464	182763646	182763741	10
5UTR	NM_001287527	14553	29338527	29344240	2
5UTR	NM_001287527	14553	29338531	29344240	8
5UTR	NM_001287528	41630	29338527	29344240	2
5UTR	NM_001287528	41630	29338531	29344240	8
5UTR	NM_001287580	53972	28113124	28081438	1
5UTR	NM_001287584	7546	183989225	183993015	4
5UTR	NM_001287585	7545	183989225	183993015	4
5UTR	NM_001287585	7545	183993185	183995146	2
5UTR	NM_001287585	7545	183995273	183998294	7
5UTR	NM_001288622	60488	203734259	203693739	1
5UTR	NM_001288622	60488	203735914	203693739	1
5UTR	NM_001288623	60487	203734259	203693739	1
5UTR	NM_001288623	60487	203735914	203693739	1
5UTR	NM_001288624	60486	203734259	203693739	1
5UTR	NM_001288624	60486	203735914	203693739	1
5UTR	NM_001288706	6517	102759480	102770401	2
5UTR	NM_001288706	6517	102770477	102774179	2
5UTR	NM_001288706	6517	102770477	102774182	1
5UTR	NM_001288836	22133	58274003	58275962	4
5UTR	NM_001288836	22133	58276102	58311224	7
5UTR	NM_001288836	22133	58311273	58312016	10
5UTR	NM_001288836	22133	58312085	58313474	2
5UTR	NM_001288836	22133	58313561	58315476	5
5UTR	NM_001288837	55500	58274003	58275962	4
5UTR	NM_001288838	55471	58274003	58275962	4
5UTR	NM_001288839	55470	58274003	58275962	4
5UTR	NM_001288839	55470	58276102	58311224	7
5UTR	NM_001288839	55470	58312085	58313474	2
5UTR	NM_001288839	55470	58313561	58315476	5
5UTR	NM_001288955	55528	47168864	47177502	1
5UTR	NM_001288955	55528	47177665	47183978	1
5UTR	NM_001288955	55528	47202242	47205931	3
5UTR	NM_001288955	55528	47206046	47220589	4
5UTR	NM_001288955	55528	47221653	47222275	3
5UTR	NM_001289165	11371	74777312	74776710	3
5UTR	NM_001289408	14723	190656667	190660495	2
5UTR	NM_001289408	14723	190670480	190682743	2
5UTR	NM_001289409	14725	190670480	190682743	2
5UTR	NM_001289975	59512	160412334	160335232	1
