readType	refseqid	row	juncpos5	juncpos3	num_CRC.41
5UTR	NM_001135021	7173	85582293	85584090	1
5UTR	NM_001135021	7173	85582721	85583725	1
5UTR	NM_001135021	7173	85582721	85584090	1
5UTR	NM_001135021	7173	85583019	85584090	1
5UTR	NM_001135022	7200	85581952	85582199	3
5UTR	NM_001135022	7200	85582293	85582678	4
5UTR	NM_001135022	7200	85582293	85584090	1
5UTR	NM_001135022	7200	85582721	85584090	1
5UTR	NM_001135022	7200	85583019	85584090	1
5UTR	NM_001135023	7201	85581952	85582199	3
5UTR	NM_001135023	7201	85582293	85584090	1
5UTR	NM_001135023	7201	85582721	85584090	1
5UTR	NM_001135023	7201	85583019	85584090	1
5UTR	NM_001135032	27204	75747320	75745334	1
5UTR	NM_001135032	27204	75749491	75745334	2
5UTR	NM_001135032	27204	75753238	75749613	2
5UTR	NM_001135032	27204	75788383	75788045	2
5UTR	NM_001135592	22828	55459844	55459944	1365
5UTR	NM_001135651	9703	37376000	37374965	3
5UTR	NM_001135651	9703	37384051	37376166	1
5UTR	NM_001135652	9702	37376000	37374965	3
5UTR	NM_001135745	29367	202645600	202633668	1
5UTR	NM_001136039	22593	201754114	201756641	4
5UTR	NM_001136039	22593	201754375	201756641	1
5UTR	NM_001136193	15219	207630350	207631368	1
5UTR	NM_001136193	15219	207630378	207631368	17
5UTR	NM_001136193	15219	207630471	207631368	4
5UTR	NM_001136194	60864	207630350	207631368	1
5UTR	NM_001136194	60864	207630378	207631368	17
5UTR	NM_001136194	60864	207630471	207631368	4
5UTR	NM_001136528	12346	224903816	224866639	5
5UTR	NM_001136554	7984	172016800	171974367	2
5UTR	NM_001136574	11861	211341446	211341136	3
5UTR	NM_001136575	11860	211341446	211341136	3
5UTR	NM_001137602	49491	32236011	32235333	2
5UTR	NM_001139488	58874	33736909	33740077	1
5UTR	NM_001142270	10668	169926227	169938033	5
5UTR	NM_001142271	30648	169926227	169938033	5
5UTR	NM_001142286	60644	17934893	17927218	8
5UTR	NM_001142355	37692	201754114	201756692	2
5UTR	NM_001142355	37692	201754375	201756692	3
5UTR	NM_001142356	57730	201754114	201756641	4
5UTR	NM_001142356	57730	201754375	201756641	1
5UTR	NM_001142614	65106	62932871	62934032	1
5UTR	NM_001142614	65106	62933187	62934032	3
5UTR	NM_001142615	8520	62932871	62934032	1
5UTR	NM_001142615	8520	62933187	62934032	3
5UTR	NM_001142616	23581	62932871	62934032	1
5UTR	NM_001142616	23581	62933187	62934032	3
5UTR	NM_001143960	38737	61390090	61390187	1
5UTR	NM_001145048	3393	27852036	27852726	24
5UTR	NM_001145048	3393	27852819	27853894	19
5UTR	NM_001145049	9121	27852036	27852726	24
5UTR	NM_001145412	18093	178128131	178098999	6
5UTR	NM_001145412	18093	178129260	178098999	35
5UTR	NM_001145413	18092	178128131	178098999	6
5UTR	NM_001145413	18092	178129260	178098999	35
5UTR	NM_001145450	9179	39103251	39107320	17
5UTR	NM_001145450	9179	39107370	39107741	24
5UTR	NM_001145909	2145	159825294	159857592	6
5UTR	NM_001145909	2145	159850924	159857592	2
5UTR	NM_001145909	2145	159857701	159922408	2
5UTR	NM_001146688	13269	86668567	86669141	3
5UTR	NM_001153	47714	69969307	70008652	233
5UTR	NM_001153	47714	69969307	70008655	1
5UTR	NM_001153	47714	69990208	70008652	1
5UTR	NM_001160033	33858	201390975	201397697	1
5UTR	NM_001160046	34960	201390975	201397697	1
5UTR	NM_001161404	44157	128415536	128415136	1
5UTR	NM_001161819	47538	192110337	192141613	2
5UTR	NM_001161819	47538	192110352	192141613	20
5UTR	NM_001164629	13261	144969082	144966371	1
5UTR	NM_001164629	13261	144987808	144969146	1
5UTR	NM_001164629	13261	144993243	144969146	1
5UTR	NM_001166239	17582	27333490	27327245	1
5UTR	NM_001166240	2025	27333490	27327245	1
5UTR	NM_001166285	23406	73461512	73466771	85
5UTR	NM_001167608	43952	227700803	227702789	1
5UTR	NM_001167608	43952	227700803	227729320	8
5UTR	NM_001167608	43952	227702486	227702789	1
5UTR	NM_001167608	43952	227702554	227704125	3
5UTR	NM_001167608	43952	227702870	227704125	1
5UTR	NM_001167608	43952	227704343	227729320	3
5UTR	NM_001168298	4923	218994088	218999500	1
5UTR	NM_001170791	3052	38152568	38156405	7
5UTR	NM_001170792	39489	38152568	38156405	7
5UTR	NM_001171506	34512	47142862	47136316	5
5UTR	NM_001171506	34512	47168711	47136316	3
5UTR	NM_001171507	19778	47142862	47136316	5
5UTR	NM_001171507	19778	47168711	47136316	3
5UTR	NM_001171508	19777	47142862	47136316	5
5UTR	NM_001171508	19777	47168711	47136316	3
5UTR	NM_001171509	19776	47136162	47135108	13
5UTR	NM_001171510	19775	47136162	47135108	13
5UTR	NM_001171606	54279	44588519	44587177	1
5UTR	NM_001171613	61710	44586636	44573529	4
5UTR	NM_001171613	61710	44588519	44573529	6
5UTR	NM_001171617	61711	44586636	44573529	4
5UTR	NM_001171617	61711	44588519	44573529	6
5UTR	NM_001171653	60742	145277506	145274986	1
5UTR	NM_001172173	61713	166351438	166374383	1
5UTR	NM_001172509	35877	200322062	200320819	5
5UTR	NM_001172509	35877	200325175	200320819	1
5UTR	NM_001172517	56009	200322062	200320819	5
5UTR	NM_001172517	56009	200325175	200320819	1
5UTR	NM_001177413	52145	55459844	55459944	1365
5UTR	NM_001177663	6978	152266547	152266928	1
5UTR	NM_001177664	18418	152266547	152266928	1
5UTR	NM_001177665	51180	152266547	152266928	1
5UTR	NM_001177716	40152	10183885	10186277	3
5UTR	NM_001177718	40151	10183885	10186277	3
5UTR	NM_001178000	57882	209131139	209136235	4
5UTR	NM_001178042	6973	120124636	120125140	2
5UTR	NM_001178042	6973	120124666	120125140	1
5UTR	NM_001190263	44908	68280193	68274451	1
5UTR	NM_001190263	44908	68290077	68274447	1
5UTR	NM_001190263	44908	68290077	68274451	3
5UTR	NM_001190263	44908	68290090	68274451	7
5UTR	NM_001190263	44908	68290090	68280269	2
5UTR	NM_001190265	44907	68280193	68274451	1
5UTR	NM_001190265	44907	68290077	68274447	1
5UTR	NM_001190265	44907	68290077	68274451	3
5UTR	NM_001190265	44907	68290090	68274451	7
5UTR	NM_001190265	44907	68290090	68280269	2
5UTR	NM_001190266	52458	234160588	234164748	11
5UTR	NM_001190266	52458	234164841	234171776	7
5UTR	NM_001190267	40126	234160588	234164748	11
5UTR	NM_001190267	40126	234164841	234171776	7
5UTR	NM_001190329	60532	176046384	176046194	162
5UTR	NM_001190836	44220	74607132	74605372	1
5UTR	NM_001190836	44220	74617710	74605372	1
5UTR	NM_001190836	44220	74618921	74605372	5
5UTR	NM_001190879	45575	148739497	148733544	1
5UTR	NM_001190879	45575	148778177	148733544	1
5UTR	NM_001190879	45575	148778202	148733544	4
5UTR	NM_001190879	45575	148779017	148733544	1
5UTR	NM_001190881	36138	148730308	148716435	8
5UTR	NM_001190882	36142	148731017	148730398	11
5UTR	NM_001190882	36142	148733471	148731093	8
5UTR	NM_001190882	36142	148778202	148731093	1
5UTR	NM_001193304	26565	96931607	96931227	3
5UTR	NM_001193488	9113	109151050	109276061	11
5UTR	NM_001193488	9113	109205084	109276061	1
5UTR	NM_001193488	9113	109237917	109276061	1
5UTR	NM_001193493	61884	65217304	65228582	18
5UTR	NM_001193493	61884	65228624	65231087	20
5UTR	NM_001193493	61884	65228624	65237731	1
5UTR	NM_001193493	61884	65231149	65237731	25
5UTR	NM_001193509	17104	32853447	32855590	9
5UTR	NM_001195381	28644	241544987	241545804	38
5UTR	NM_001195381	28644	241544987	241555805	1
5UTR	NM_001195381	28644	241546029	241555805	46
5UTR	NM_001195381	28644	241556810	241558305	19
5UTR	NM_001195381	28644	241557913	241558305	16
5UTR	NM_001195382	28643	241544987	241545804	38
5UTR	NM_001195382	28643	241544987	241555805	1
5UTR	NM_001195382	28643	241546029	241555805	46
5UTR	NM_001195382	28643	241556810	241558305	19
5UTR	NM_001195382	28643	241557913	241558305	16
5UTR	NM_001195685	16604	150187236	150294152	5
5UTR	NM_001195731	9737	220407947	220406911	17
5UTR	NM_001197260	17633	74781941	74782281	2
5UTR	NM_001197260	17633	74782580	74782702	9
5UTR	NM_001198954	31781	86849784	86847592	16
5UTR	NM_001199112	36472	63816180	63821622	39
5UTR	NM_001199112	36472	63816180	63824533	1
5UTR	NM_001199112	36472	63822653	63824533	115
5UTR	NM_001199135	7559	161993574	162036125	1
5UTR	NM_001199135	7559	162016997	162036125	14
5UTR	NM_001199135	7559	162017923	162036125	2
5UTR	NM_001199140	51292	128641777	128631846	4
5UTR	NM_001199140	51292	128643384	128641886	2
5UTR	NM_001199241	32714	143635305	143642918	2
5UTR	NM_001199285	58648	170551132	170551725	2
5UTR	NM_001199285	58648	170551251	170551725	4
5UTR	NM_001199285	58648	170551757	170553871	6
5UTR	NM_001199285	58648	170554041	170557456	3
5UTR	NM_001199286	16183	170551132	170551725	2
5UTR	NM_001199286	16183	170551251	170551725	4
5UTR	NM_001199286	16183	170551757	170553871	6
5UTR	NM_001199286	16183	170554041	170557456	3
5UTR	NM_001199287	13341	170551132	170551725	2
5UTR	NM_001199287	13341	170551251	170551725	4
5UTR	NM_001199287	13341	170551757	170553871	6
5UTR	NM_001199287	13341	170554041	170557456	3
5UTR	NM_001199288	13340	170551132	170551725	2
5UTR	NM_001199288	13340	170551251	170551725	4
5UTR	NM_001199288	13340	170554041	170557456	3
5UTR	NM_001199290	13342	170551132	170551725	2
5UTR	NM_001199290	13342	170551251	170551725	4
5UTR	NM_001199290	13342	170551757	170553871	6
5UTR	NM_001199290	13342	170590597	170591523	7
5UTR	NM_001199803	8208	25016033	25016175	1
5UTR	NM_001199893	43623	74120178	74128403	20
5UTR	NM_001199981	23740	207024035	207018406	1
5UTR	NM_001199981	23740	207024065	207018406	13
5UTR	NM_001199982	28939	207024035	207018406	1
5UTR	NM_001199982	28939	207024065	207018406	13
5UTR	NM_001199983	17701	207017143	207014649	39
5UTR	NM_001199983	17701	207018342	207014649	1
5UTR	NM_001199983	17701	207024035	207018406	1
5UTR	NM_001199983	17701	207024065	207018406	13
5UTR	NM_001201334	25156	75933649	75929549	2
5UTR	NM_001201334	25156	75937717	75933777	3
5UTR	NM_001201428	29182	171785913	171804860	24
5UTR	NM_001201428	29182	171804940	171806049	48
5UTR	NM_001201459	51006	27603339	27603115	5
5UTR	NM_001201965	52334	53983895	53978078	1
5UTR	NM_001201965	52334	53992514	53978078	4
5UTR	NM_001202515	40179	202000830	202005080	38
5UTR	NM_001202515	40179	202003687	202005080	4
5UTR	NM_001202515	40179	202005162	202010101	10
5UTR	NM_001202515	40179	202005162	202013726	1
5UTR	NM_001202515	40179	202010155	202013726	30
5UTR	NM_001202515	40179	202013775	202014477	7
5UTR	NM_001202516	20861	201981204	201994452	30
5UTR	NM_001202516	20861	201983624	201994452	2
5UTR	NM_001202517	29737	201981204	201997752	1
5UTR	NM_001202517	29737	201994730	201997752	1
5UTR	NM_001202517	29737	201994869	201997752	37
5UTR	NM_001202518	29738	201981204	201997752	1
5UTR	NM_001202518	29738	201994730	201997752	1
5UTR	NM_001202518	29738	201994869	201997752	37
5UTR	NM_001202519	29739	201981204	201997752	1
5UTR	NM_001202519	29739	201994730	201997752	1
5UTR	NM_001202519	29739	201994869	201997752	37
5UTR	NM_001204094	41808	198380870	198388348	43
5UTR	NM_001204830	59587	99771514	99772764	5
5UTR	NM_001206524	32693	202048031	202050494	9
5UTR	NM_001206542	18146	202048031	202050494	9
5UTR	NM_001206704	3713	231281043	231282306	11
5UTR	NM_001206802	45703	24307601	24307201	2
5UTR	NM_001206864	2155	202316661	202319469	2
5UTR	NM_001207067	52942	201676450	201677931	7
5UTR	NM_001207067	52942	201676669	201677931	2
5UTR	NM_001207067	52942	201676713	201677931	67
5UTR	NM_001228	22578	202098277	202098739	1
5UTR	NM_001228	22578	202098345	202098739	7
5UTR	NM_001228	22578	202098835	202131184	2
5UTR	NM_001228	22578	202122877	202131184	3
5UTR	NM_001228	22578	202123105	202131184	5
5UTR	NM_001230	44201	202048031	202050494	9
5UTR	NM_001243313	31455	219536938	219537464	2
5UTR	NM_001243313	31455	219537088	219537464	1
5UTR	NM_001243835	33169	192015673	192012930	1
5UTR	NM_001243900	10538	242211332	242207956	1
5UTR	NM_001243900	10538	242212176	242207956	8
5UTR	NM_001243900	10538	242254517	242207956	1
5UTR	NM_001243900	10538	242254985	242207956	6
5UTR	NM_001252612	7036	71503884	71575883	1
5UTR	NM_001252612	7036	71558995	71575883	1
5UTR	NM_001252612	7036	71559005	71575883	3
5UTR	NM_001252613	59179	71503884	71575883	1
5UTR	NM_001252613	59179	71558995	71575883	1
5UTR	NM_001252613	59179	71559005	71575883	3
5UTR	NM_001252668	38985	189156893	189248490	1
5UTR	NM_001252668	38985	189248616	189342386	1
5UTR	NM_001252669	30714	189156893	189248490	1
5UTR	NM_001252669	30714	189248616	189342386	1
5UTR	NM_001253876	42733	106761646	106746234	5
5UTR	NM_001254736	28935	192542967	192543716	1
5UTR	NM_001254736	28935	192543431	192543716	8
5UTR	NM_001254736	28935	192543854	192546672	15
5UTR	NM_001254738	31891	151344063	151343969	1
5UTR	NM_001256090	16671	176015788	176001214	7
5UTR	NM_001256090	16671	176032778	176015886	4
5UTR	NM_001256091	16670	176001140	175994935	4
5UTR	NM_001256091	16670	176032778	176015886	4
5UTR	NM_001256092	9023	176001140	175994935	4
5UTR	NM_001256092	9023	176015788	176001214	7
5UTR	NM_001256092	9023	176032778	176015886	4
5UTR	NM_001256093	23392	176001140	175994935	4
5UTR	NM_001256093	23392	176015788	176001214	7
5UTR	NM_001256093	23392	176032778	176015886	4
5UTR	NM_001256094	62584	176015788	176001214	7
5UTR	NM_001256094	62584	176032778	176015886	4
5UTR	NM_001256139	36431	85637440	85629281	17
5UTR	NM_001256139	36431	85641107	85629281	14
5UTR	NM_001256140	16614	85637440	85629281	17
5UTR	NM_001256140	16614	85641107	85629281	14
5UTR	NM_001256303	32577	25896255	25875530	5
5UTR	NM_001256304	55928	25896255	25875530	5
5UTR	NM_001256308	30015	25861883	25851253	1
5UTR	NM_001256308	30015	25875463	25861963	2
5UTR	NM_001256542	38183	128411998	128400647	1
5UTR	NM_001256584	6681	127413888	127447831	2
5UTR	NM_001257102	20196	201936766	201943604	2
5UTR	NM_001257102	20196	201936782	201937062	3
5UTR	NM_001257102	20196	201936782	201943604	232
5UTR	NM_001257102	20196	201937084	201943604	6
5UTR	NM_001257281	32195	232826475	232879545	4
5UTR	NM_001257282	32194	232826475	232879545	4
5UTR	NM_001257342	40693	219523896	219525662	1
5UTR	NM_001257342	40693	219524466	219524760	3
5UTR	NM_001257342	40693	219524466	219525662	11
5UTR	NM_001257342	40693	219524889	219525662	1
5UTR	NM_001257343	40692	219523896	219525662	1
5UTR	NM_001257343	40692	219524466	219524760	3
5UTR	NM_001257343	40692	219524466	219525662	11
5UTR	NM_001257343	40692	219524889	219525662	1
5UTR	NM_001257344	40691	219523896	219525662	1
5UTR	NM_001257344	40691	219524466	219525662	11
5UTR	NM_001257344	40691	219524889	219525662	1
5UTR	NM_001258357	38894	10443303	10536961	5
5UTR	NM_001258357	38894	10537046	10559860	8
5UTR	NM_001258357	38894	10548860	10559860	3
5UTR	NM_001258358	38893	10443303	10536961	5
5UTR	NM_001258358	38893	10537046	10559860	8
5UTR	NM_001258358	38893	10548860	10559860	3
5UTR	NM_001258359	48298	10443303	10536961	5
5UTR	NM_001258359	48298	10537046	10559860	8
5UTR	NM_001258359	48298	10548860	10559860	3
5UTR	NM_001261840	6613	28113709	28117400	12
5UTR	NM_001261840	6613	28115315	28117400	1
5UTR	NM_001267050	8139	175347601	175346715	1
5UTR	NM_001267050	8139	175347738	175346715	1
5UTR	NM_001267051	8141	175347601	175346715	1
5UTR	NM_001267051	8141	175347738	175346715	1
5UTR	NM_001267062	16398	131862971	131878507	29
5UTR	NM_001267063	3546	131862971	131878507	29
5UTR	NM_001267064	3542	131862971	131878507	29
5UTR	NM_001267065	55422	131862971	131878507	29
5UTR	NM_001267066	16394	131862971	131878507	29
5UTR	NM_001267067	16393	131862971	131878507	29
5UTR	NM_001267068	16392	131862971	131878507	29
5UTR	NM_001270040	53809	79252899	79253209	15
5UTR	NM_001270436	19383	37898569	37873965	4
5UTR	NM_001270437	19382	37898569	37873965	4
5UTR	NM_001270438	19381	37898569	37873965	4
5UTR	NM_001270998	19750	220071567	220071692	16
5UTR	NM_001270999	13627	220071567	220071692	16
5UTR	NM_001271287	21021	27806009	27820934	1
5UTR	NM_001271287	21021	27806583	27820934	1
5UTR	NM_001271289	21023	27806009	27806525	1
5UTR	NM_001271289	21023	27806009	27820934	1
5UTR	NM_001271289	21023	27806583	27820934	1
5UTR	NM_001271318	6867	27806009	27806525	1
5UTR	NM_001271318	6867	27806009	27820934	1
5UTR	NM_001271318	6867	27806583	27820934	1
5UTR	NM_001271466	42341	232063655	232070911	1
5UTR	NM_001271581	26761	183581210	183581743	35
5UTR	NM_001271581	26761	183581799	183582668	42
5UTR	NM_001271643	52025	43819983	43819555	1
5UTR	NM_001271643	52025	43823070	43819555	2
5UTR	NM_001271644	28159	43819983	43819555	1
5UTR	NM_001271644	28159	43823070	43819555	2
5UTR	NM_001271751	20591	188252393	188250358	3
5UTR	NM_001271785	27581	172544137	172546657	33
5UTR	NM_001271786	10057	172544137	172546657	33
5UTR	NM_001271787	10056	172544137	172546657	33
5UTR	NM_001271788	10055	172544137	172546657	33
5UTR	NM_001271789	10062	172544137	172546657	33
5UTR	NM_001271790	10061	172544137	172546657	33
5UTR	NM_001271977	19594	242447858	242447550	18
5UTR	NM_001271977	19594	242447920	242447550	4
5UTR	NM_001271978	19593	242447858	242447550	18
5UTR	NM_001271978	19593	242447920	242447550	4
5UTR	NM_001271979	19675	242447858	242447550	18
5UTR	NM_001271979	19675	242447920	242447550	4
5UTR	NM_001271980	22076	242447858	242447550	18
5UTR	NM_001271980	22076	242447920	242447550	4
5UTR	NM_001277061	33615	228190143	228193394	11
5UTR	NM_001277061	33615	228193505	228194322	2
5UTR	NM_001277062	33614	228190143	228193394	11
5UTR	NM_001277062	33614	228190143	228195342	6
5UTR	NM_001277062	33614	228193505	228195342	30
5UTR	NM_001277063	33618	228190143	228193394	11
5UTR	NM_001277063	33618	228190143	228195342	6
5UTR	NM_001277063	33618	228193505	228195342	30
5UTR	NM_001277064	33617	228190143	228193394	11
5UTR	NM_001277064	33617	228190143	228195342	6
5UTR	NM_001277064	33617	228193505	228195342	30
5UTR	NM_001277065	33616	228190143	228193394	11
5UTR	NM_001277065	33616	228190143	228195342	6
5UTR	NM_001277065	33616	228193505	228195342	30
5UTR	NM_001277066	26107	228190143	228195342	6
5UTR	NM_001277066	26107	228193505	228195342	30
5UTR	NM_001277067	26106	228190143	228193394	11
5UTR	NM_001277067	26106	228193505	228194322	2
5UTR	NM_001277068	14462	228190143	228193394	11
5UTR	NM_001277068	14462	228190143	228195342	6
5UTR	NM_001277068	14462	228193505	228195342	30
5UTR	NM_001277140	27819	114647900	114670749	119
5UTR	NM_001277140	27819	114670804	114674461	129
5UTR	NM_001278276	45131	11597305	11593924	3
5UTR	NM_001278276	45131	11605898	11593924	3
5UTR	NM_001278277	1436	11597305	11593924	3
5UTR	NM_001278277	1436	11605898	11593924	3
5UTR	NM_001278278	1435	11597305	11593924	3
5UTR	NM_001278278	1435	11605898	11593924	3
5UTR	NM_001278282	57462	210867507	210868162	1
5UTR	NM_001278282	57462	210867507	210880697	1
5UTR	NM_001278283	57461	210867507	210868162	1
5UTR	NM_001278283	57461	210867507	210874381	22
5UTR	NM_001278283	57461	210867507	210880697	1
5UTR	NM_001278283	57461	210868181	210874381	1
5UTR	NM_001278286	57458	210867507	210868162	1
5UTR	NM_001278286	57458	210867507	210880697	1
5UTR	NM_001278288	42716	210867507	210880697	1
5UTR	NM_001278305	42179	238875774	238881734	9
5UTR	NM_001278307	45051	238875774	238881734	9
5UTR	NM_001278308	46101	238875774	238881734	9
5UTR	NM_001278505	46411	37311713	37315512	5
5UTR	NM_001278552	62303	220118464	220116952	1
5UTR	NM_001278552	62303	220118578	220116952	25
5UTR	NM_001278554	25762	181845700	181846745	17
5UTR	NM_001278555	42097	181845700	181846745	17
5UTR	NM_001278580	10226	148654077	148657027	9
5UTR	NM_001281473	5568	238396080	238402046	37
5UTR	NM_001281474	37434	238396080	238402046	37
5UTR	NM_001281476	40817	170429506	170428681	1
5UTR	NM_001281476	40817	170430179	170428681	1
5UTR	NM_001281493	55544	48010632	48018066	8
5UTR	NM_001281493	55544	48012106	48018066	1
5UTR	NM_001281493	55544	48023202	48025750	10
5UTR	NM_001281494	1196	48010632	48018066	8
5UTR	NM_001281494	1196	48012106	48018066	1
5UTR	NM_001281494	1196	48018262	48023033	7
5UTR	NM_001281512	51060	26467858	26477115	48
5UTR	NM_001281513	667	26467858	26477115	48
5UTR	NM_001281513	667	26477186	26477298	74
5UTR	NM_001281712	19085	97007632	97007788	7
5UTR	NM_001281712	19085	97007878	97008494	7
5UTR	NM_001282305	52938	242440893	242440211	10
5UTR	NM_001282305	52938	242447421	242441123	16
5UTR	NM_001282305	52938	242447858	242441123	1
5UTR	NM_001282306	52937	242447421	242441123	16
5UTR	NM_001282306	52937	242447858	242441123	1
5UTR	NM_001282306	52937	242447858	242447550	18
5UTR	NM_001282306	52937	242447920	242447550	4
5UTR	NM_001282307	52926	242440893	242440211	10
5UTR	NM_001282307	52926	242447421	242441123	16
5UTR	NM_001282307	52926	242447858	242441123	1
5UTR	NM_001282308	52929	242440893	242440211	10
5UTR	NM_001282308	52929	242447421	242441123	16
5UTR	NM_001282308	52929	242447858	242441123	1
5UTR	NM_001282386	2028	209118610	209116291	40
