readType	refseqid	row	juncpos5	juncpos3	num_NC.41
5UTR	NM_001112802	65206	40739489	40657444	1
5UTR	NM_001115016	66775	97304020	97302922	1
5UTR	NM_001122634	46673	211459330	211460211	2
5UTR	NM_001127183	30573	201981204	201994452	13
5UTR	NM_001127183	30573	201983624	201994452	2
5UTR	NM_001127184	19592	201981204	201994452	13
5UTR	NM_001127184	19592	201983624	201994452	2
5UTR	NM_001127207	32885	217277371	217278579	2
5UTR	NM_001127207	32885	217277521	217278579	2
5UTR	NM_001127207	32885	217278615	217279370	3
5UTR	NM_001127257	18335	196522005	196544756	5
5UTR	NM_001127257	18335	196522333	196544756	1
5UTR	NM_001127395	64887	208489786	208489128	2
5UTR	NM_001127399	16664	30369928	30371111	4
5UTR	NM_001127399	16664	30369928	30379494	24
5UTR	NM_001127399	16664	30371329	30379494	1
5UTR	NM_001127399	16664	30371407	30379494	5
5UTR	NM_001127399	16664	30378776	30379494	1
5UTR	NM_001127400	49618	30369928	30371111	4
5UTR	NM_001127400	49618	30369928	30379494	24
5UTR	NM_001127400	49618	30371329	30379494	1
5UTR	NM_001127400	49618	30371407	30379494	5
5UTR	NM_001127400	49618	30378776	30379494	1
5UTR	NM_001127401	56793	30369928	30371111	4
5UTR	NM_001127401	56793	30369928	30378716	4
5UTR	NM_001127401	56793	30369928	30379494	24
5UTR	NM_001127401	56793	30371329	30379494	1
5UTR	NM_001127401	56793	30371407	30379494	5
5UTR	NM_001127401	56793	30378776	30379494	1
5UTR	NM_001128143	38253	190649319	190656516	3
5UTR	NM_001128144	49371	190649319	190656516	3
5UTR	NM_001128150	24157	190647406	190647328	1
5UTR	NM_001128150	24157	190647740	190647328	1
5UTR	NM_001128150	24157	190648995	190647328	2
5UTR	NM_001128928	24106	191208687	191213614	1
5UTR	NM_001128928	24106	191208687	191224765	9
5UTR	NM_001128928	24106	191213757	191224765	2
5UTR	NM_001129993	28244	61293162	61295984	1
5UTR	NM_001129993	28244	61296120	61297477	5
5UTR	NM_001130480	53363	58274003	58275962	5
5UTR	NM_001130481	53364	58274003	58275962	5
5UTR	NM_001130483	21724	58274003	58275962	5
5UTR	NM_001130849	10248	231577945	231624674	19
5UTR	NM_001130849	10248	231578517	231624674	1
5UTR	NM_001130850	10251	231577945	231624674	19
5UTR	NM_001130850	10251	231578517	231624674	1
5UTR	NM_001134224	56625	99135488	99136409	5
5UTR	NM_001134225	3447	99135488	99136409	5
5UTR	NM_001134693	22623	27294469	27294331	159
5UTR	NM_001134745	19269	77749235	77748944	1
5UTR	NM_001135021	7173	85581952	85582199	3
5UTR	NM_001135021	7173	85581952	85582678	1
5UTR	NM_001135021	7173	85582293	85582678	1
5UTR	NM_001135021	7173	85582721	85584090	3
5UTR	NM_001135021	7173	85582839	85583725	1
5UTR	NM_001135022	7200	85581952	85582199	3
5UTR	NM_001135022	7200	85581952	85582678	1
5UTR	NM_001135022	7200	85582293	85582678	1
5UTR	NM_001135022	7200	85582721	85584090	3
5UTR	NM_001135023	7201	85581952	85582199	3
5UTR	NM_001135023	7201	85582721	85584090	3
5UTR	NM_001135592	22828	55459844	55459944	960
5UTR	NM_001135651	9703	37376000	37374965	6
5UTR	NM_001135651	9703	37384051	37376166	1
5UTR	NM_001135652	9702	37376000	37374965	6
5UTR	NM_001135659	15791	51259119	51256332	1
5UTR	NM_001135745	29367	202645600	202633668	1
5UTR	NM_001136039	22593	201754114	201756641	4
5UTR	NM_001136193	15219	207630378	207631368	9
5UTR	NM_001136193	15219	207630471	207631368	2
5UTR	NM_001136194	60864	207630378	207631368	9
5UTR	NM_001136194	60864	207630471	207631368	2
5UTR	NM_001136528	12346	224903816	224866639	1
5UTR	NM_001136554	7984	172016800	171974367	8
5UTR	NM_001136574	11861	211341344	211341136	3
5UTR	NM_001136574	11861	211341446	211341136	3
5UTR	NM_001136574	11861	211342174	211341136	2
5UTR	NM_001136575	11860	211341344	211341136	3
5UTR	NM_001136575	11860	211341446	211341136	3
5UTR	NM_001136575	11860	211342174	211341136	2
5UTR	NM_001139488	58874	33673010	33736777	1
5UTR	NM_001139488	58874	33736909	33740077	1
5UTR	NM_001142270	10668	169926227	169938033	1
5UTR	NM_001142271	30648	169926227	169938033	1
5UTR	NM_001142273	24482	122406948	122363756	3
5UTR	NM_001142274	23182	122406948	122363756	3
5UTR	NM_001142286	60644	17934245	17927218	2
5UTR	NM_001142286	60644	17934893	17927218	2
5UTR	NM_001142319	54380	24270184	24262382	1
5UTR	NM_001142351	61161	107502549	107460490	2
5UTR	NM_001142352	61160	107502549	107460490	2
5UTR	NM_001142356	57730	201754114	201756641	4
5UTR	NM_001142614	65106	62932871	62934032	2
5UTR	NM_001142614	65106	62933187	62934032	8
5UTR	NM_001142614	65106	62933889	62934032	1
5UTR	NM_001142615	8520	62932871	62934032	2
5UTR	NM_001142615	8520	62933187	62934032	8
5UTR	NM_001142615	8520	62933889	62934032	1
5UTR	NM_001142616	23581	62932871	62934032	2
5UTR	NM_001142616	23581	62933187	62934032	8
5UTR	NM_001142616	23581	62933889	62934032	1
5UTR	NM_001143960	38737	61372331	61389977	4
5UTR	NM_001143960	38737	61372331	61390187	2
5UTR	NM_001143960	38737	61385147	61389977	1
5UTR	NM_001143960	38737	61386574	61389977	3
5UTR	NM_001143960	38737	61390090	61390187	14
5UTR	NM_001145048	3393	27852036	27852726	7
5UTR	NM_001145048	3393	27852819	27853894	9
5UTR	NM_001145049	9121	27852036	27852726	7
5UTR	NM_001145412	18093	178128131	178098999	12
5UTR	NM_001145412	18093	178129260	178098999	29
5UTR	NM_001145412	18093	178175728	178098999	1
5UTR	NM_001145413	18092	178128131	178098999	12
5UTR	NM_001145413	18092	178129260	178098999	29
5UTR	NM_001145413	18092	178175728	178098999	1
5UTR	NM_001145450	9179	39103251	39107320	8
5UTR	NM_001145450	9179	39107370	39107741	16
5UTR	NM_001145451	13169	39130723	39146504	1
5UTR	NM_001145710	30537	24346403	24347200	2
5UTR	NM_001145873	6705	87034570	87028780	1
5UTR	NM_001145909	2145	159825294	159857592	8
5UTR	NM_001145909	2145	159825294	159922408	1
5UTR	NM_001145909	2145	159857701	159922408	14
5UTR	NM_001146688	13269	86668567	86669141	6
5UTR	NM_001153	47714	69969307	70008652	30
5UTR	NM_001161404	44157	128415536	128415136	2
5UTR	NM_001161404	44157	128431252	128415136	2
5UTR	NM_001161404	44157	128432195	128415136	1
5UTR	NM_001161404	44157	128432588	128415136	23
5UTR	NM_001164629	13261	144969082	144966371	1
5UTR	NM_001164883	27689	79740333	79878678	1
5UTR	NM_001166239	17582	27341714	27327245	1
5UTR	NM_001166240	2025	27341714	27327245	1
5UTR	NM_001166285	23406	73461512	73462678	1
5UTR	NM_001166285	23406	73461512	73466771	54
5UTR	NM_001167608	43952	227700803	227729320	10
5UTR	NM_001167608	43952	227702486	227702789	1
5UTR	NM_001167608	43952	227702554	227704125	1
5UTR	NM_001167608	43952	227704343	227729320	2
5UTR	NM_001167959	45038	39893514	39931221	2
5UTR	NM_001168298	4923	218991076	218994037	2
5UTR	NM_001168298	4923	218991076	218999500	1
5UTR	NM_001170791	3052	38152568	38156405	3
5UTR	NM_001170792	39489	38152568	38156405	3
5UTR	NM_001171506	34512	47142862	47136316	12
5UTR	NM_001171506	34512	47142862	47138012	1
5UTR	NM_001171507	19778	47142862	47136316	12
5UTR	NM_001171508	19777	47142862	47136316	12
5UTR	NM_001171509	19776	47136162	47135108	16
5UTR	NM_001171509	19776	47142862	47135108	1
5UTR	NM_001171510	19775	47136162	47135108	16
5UTR	NM_001171510	19775	47142862	47135108	1
5UTR	NM_001171603	8983	44588519	44586889	1
5UTR	NM_001171606	54279	44588519	44586889	1
5UTR	NM_001171606	54279	44588519	44587177	1
5UTR	NM_001171613	61710	44588519	44573529	1
5UTR	NM_001171613	61710	44588663	44573529	1
5UTR	NM_001171617	61711	44588519	44573529	1
5UTR	NM_001171617	61711	44588663	44573529	1
5UTR	NM_001172173	61713	166351438	166374383	2
5UTR	NM_001172173	61713	166374471	166451553	1
5UTR	NM_001173476	30374	220316001	220326604	1
5UTR	NM_001173476	30374	220316529	220326604	51
5UTR	NM_001173476	30374	220325567	220326604	3
5UTR	NM_001173476	30374	220325718	220326604	13
5UTR	NM_001173476	30374	220326022	220326604	6
5UTR	NM_001173476	30374	220326133	220326604	1
5UTR	NM_001177413	52145	55459844	55459944	960
5UTR	NM_001177663	6978	152266453	152266928	1
5UTR	NM_001177664	18418	152266453	152266928	1
5UTR	NM_001177665	51180	152266453	152266928	1
5UTR	NM_001177716	40152	10183885	10186277	7
5UTR	NM_001177716	40152	10184578	10186277	1
5UTR	NM_001177718	40151	10183885	10186277	7
5UTR	NM_001177718	40151	10184578	10186277	1
5UTR	NM_001178000	57882	209131139	209136235	3
5UTR	NM_001184937	60336	120770786	120776653	2
5UTR	NM_001184938	60337	120770786	120776653	2
5UTR	NM_001184939	60340	120770786	120776653	2
5UTR	NM_001185054	40890	70940198	70933574	1
5UTR	NM_001190263	44908	68290077	68274451	2
5UTR	NM_001190263	44908	68290077	68280269	1
5UTR	NM_001190263	44908	68290090	68274451	2
5UTR	NM_001190263	44908	68290090	68280269	1
5UTR	NM_001190263	44908	68361834	68274451	3
5UTR	NM_001190265	44907	68290077	68274451	2
5UTR	NM_001190265	44907	68290077	68280269	1
5UTR	NM_001190265	44907	68290090	68274451	2
5UTR	NM_001190265	44907	68290090	68280269	1
5UTR	NM_001190265	44907	68361834	68274451	3
5UTR	NM_001190266	52458	234160588	234164748	10
5UTR	NM_001190266	52458	234164841	234171776	10
5UTR	NM_001190267	40126	234160588	234164748	10
5UTR	NM_001190267	40126	234164841	234171776	10
5UTR	NM_001190329	60532	176046384	176046194	57
5UTR	NM_001190836	44220	74618921	74605372	10
5UTR	NM_001190879	45575	148778202	148733544	2
5UTR	NM_001190881	36138	148730308	148716435	6
5UTR	NM_001190882	36142	148731017	148730398	7
5UTR	NM_001190882	36142	148733471	148731093	1
5UTR	NM_001193488	9113	109151050	109276061	16
5UTR	NM_001193493	61884	65217304	65228582	4
5UTR	NM_001193493	61884	65231149	65237731	7
5UTR	NM_001193509	17104	32853447	32855590	2
5UTR	NM_001195381	28644	241557913	241558305	2
5UTR	NM_001195382	28643	241557913	241558305	2
5UTR	NM_001195731	9737	220407947	220406911	6
5UTR	NM_001197260	17633	74781941	74782281	1
5UTR	NM_001197260	17633	74782580	74782702	11
5UTR	NM_001198593	31135	48757355	48807726	11
5UTR	NM_001198593	31135	48757968	48807726	9
5UTR	NM_001198594	31139	48757355	48807726	11
5UTR	NM_001198594	31139	48757968	48807726	9
5UTR	NM_001198595	9103	48757127	48757852	2
5UTR	NM_001198595	9103	48757355	48757852	8
5UTR	NM_001198595	9103	48757355	48807726	11
5UTR	NM_001198595	9103	48757968	48807726	9
5UTR	NM_001198954	31781	86849784	86847592	12
5UTR	NM_001199112	36472	63816180	63821622	46
5UTR	NM_001199112	36472	63816518	63821622	1
5UTR	NM_001199112	36472	63822653	63824533	98
5UTR	NM_001199135	7559	161993574	162036125	4
5UTR	NM_001199135	7559	162016995	162036125	4
5UTR	NM_001199135	7559	162016997	162036125	8
5UTR	NM_001199135	7559	162017923	162036125	1
5UTR	NM_001199140	51292	128641777	128631846	1
5UTR	NM_001199140	51292	128643384	128641886	2
5UTR	NM_001199285	58648	170551132	170551725	2
5UTR	NM_001199285	58648	170551251	170551725	2
5UTR	NM_001199285	58648	170551757	170553871	6
5UTR	NM_001199285	58648	170554041	170557456	3
5UTR	NM_001199285	58648	170554492	170557456	1
5UTR	NM_001199286	16183	170551132	170551725	2
5UTR	NM_001199286	16183	170551251	170551725	2
5UTR	NM_001199286	16183	170551757	170553871	6
5UTR	NM_001199286	16183	170554041	170557456	3
5UTR	NM_001199286	16183	170554492	170557456	1
5UTR	NM_001199287	13341	170551132	170551725	2
5UTR	NM_001199287	13341	170551251	170551725	2
5UTR	NM_001199287	13341	170551757	170553871	6
5UTR	NM_001199287	13341	170554041	170557456	3
5UTR	NM_001199287	13341	170554492	170557456	1
5UTR	NM_001199288	13340	170551132	170551725	2
5UTR	NM_001199288	13340	170551251	170551725	2
5UTR	NM_001199288	13340	170554041	170557456	3
5UTR	NM_001199288	13340	170554492	170557456	1
5UTR	NM_001199290	13342	170551132	170551725	2
5UTR	NM_001199290	13342	170551251	170551725	2
5UTR	NM_001199290	13342	170551757	170553871	6
5UTR	NM_001199290	13342	170554041	170591523	2
5UTR	NM_001199290	13342	170590597	170591523	7
5UTR	NM_001199747	25154	176994502	176995524	1
5UTR	NM_001199764	31108	220172514	220172279	1
5UTR	NM_001199893	43623	74120178	74128403	3112
5UTR	NM_001199893	43623	74124441	74128403	2
5UTR	NM_001199981	23740	207024065	207018406	6
5UTR	NM_001199982	28939	207024065	207018406	6
5UTR	NM_001199983	17701	207017143	207014649	25
5UTR	NM_001199983	17701	207024065	207018406	6
5UTR	NM_001201334	25156	75933649	75929549	4
5UTR	NM_001201334	25156	75937717	75933777	1
5UTR	NM_001201428	29182	171785913	171804860	12
5UTR	NM_001201428	29182	171804890	171806049	1
5UTR	NM_001201428	29182	171804940	171806049	23
5UTR	NM_001201459	51006	27603339	27603115	4
5UTR	NM_001201459	51006	27603628	27603115	1
5UTR	NM_001201480	36187	179059401	179149654	1
5UTR	NM_001201481	37768	179059401	179149654	1
5UTR	NM_001201482	9132	179059401	179149654	1
5UTR	NM_001201965	52334	53992514	53978078	5
5UTR	NM_001202515	40179	202000830	202005080	28
5UTR	NM_001202515	40179	202003687	202005080	1
5UTR	NM_001202515	40179	202005162	202010101	23
5UTR	NM_001202515	40179	202010155	202013726	30
5UTR	NM_001202515	40179	202013775	202014477	19
5UTR	NM_001202516	20861	201981204	201994452	13
5UTR	NM_001202516	20861	201983624	201994452	2
5UTR	NM_001202517	29737	201994869	201997752	23
5UTR	NM_001202518	29738	201994869	201997752	23
5UTR	NM_001202519	29739	201994869	201997752	23
5UTR	NM_001204094	41808	198380870	198388348	22
5UTR	NM_001204106	52494	111878765	111881310	1
5UTR	NM_001204107	52493	111878765	111881310	1
5UTR	NM_001204108	52492	111878765	111881310	1
5UTR	NM_001204109	52491	111878765	111881310	1
5UTR	NM_001204110	41813	111878765	111881310	1
5UTR	NM_001204111	41812	111878765	111881310	1
5UTR	NM_001204112	41811	111878765	111881310	1
5UTR	NM_001204113	54540	111878765	111881310	1
5UTR	NM_001204830	59587	99771514	99772764	1
5UTR	NM_001204830	59587	99772007	99772764	1
5UTR	NM_001206524	32693	202048031	202050494	1
5UTR	NM_001206542	18146	202048031	202050494	1
5UTR	NM_001206704	3713	231281043	231282306	10
5UTR	NM_001206802	45703	24307601	24307201	1
5UTR	NM_001207051	66774	122406948	122363756	3
5UTR	NM_001207067	52942	201676669	201677931	2
5UTR	NM_001207067	52942	201676713	201677931	27
5UTR	NM_001228	22578	202122877	202131184	2
5UTR	NM_001230	44201	202048031	202050494	1
5UTR	NM_001243313	31455	219536938	219537464	3
5UTR	NM_001243313	31455	219537088	219537464	2
5UTR	NM_001243835	33169	192019944	192012930	1
5UTR	NM_001243900	10538	242208244	242207956	1
5UTR	NM_001243900	10538	242208369	242207956	1
5UTR	NM_001243900	10538	242211332	242207956	1
5UTR	NM_001243900	10538	242212176	242207956	3
5UTR	NM_001243900	10538	242254517	242207956	1
5UTR	NM_001243900	10538	242254985	242207956	3
5UTR	NM_001244676	34623	88470826	88472658	1
5UTR	NM_001244678	34622	88474352	88474768	2
5UTR	NM_001252612	7036	71558995	71575883	2
5UTR	NM_001252612	7036	71559005	71575883	1
5UTR	NM_001252613	59179	71558995	71575883	2
5UTR	NM_001252613	59179	71559005	71575883	1
5UTR	NM_001252624	10026	40679044	40657441	1
5UTR	NM_001252624	10026	40679044	40657444	2
5UTR	NM_001252624	10026	40680301	40657444	3
5UTR	NM_001252624	10026	40739489	40657441	2
5UTR	NM_001252624	10026	40739489	40657444	1
5UTR	NM_001252668	38985	189156893	189248490	4
5UTR	NM_001252668	38985	189156946	189248490	1
5UTR	NM_001252668	38985	189157839	189248490	3
5UTR	NM_001252668	38985	189248616	189342386	14
5UTR	NM_001252668	38985	189331295	189342386	2
5UTR	NM_001252669	30714	189156893	189248490	4
5UTR	NM_001252669	30714	189156946	189248490	1
5UTR	NM_001252669	30714	189157839	189248490	3
5UTR	NM_001252669	30714	189248616	189342386	14
5UTR	NM_001252669	30714	189331295	189342386	2
5UTR	NM_001253876	42733	106761646	106746234	1
5UTR	NM_001254736	28935	192543854	192546672	2
5UTR	NM_001254738	31891	151344063	151343969	2
5UTR	NM_001255982	14783	3642758	3651905	1
5UTR	NM_001255983	508	3642758	3651905	1
5UTR	NM_001255984	10054	3642758	3651905	1
5UTR	NM_001256090	16671	176015788	176001214	7
5UTR	NM_001256090	16671	176032778	176015886	7
5UTR	NM_001256091	16670	176001140	175994935	5
5UTR	NM_001256091	16670	176032778	176015886	7
5UTR	NM_001256092	9023	176001140	175994935	5
5UTR	NM_001256092	9023	176015788	176001214	7
5UTR	NM_001256092	9023	176032778	176015886	7
5UTR	NM_001256093	23392	176001140	175994935	5
5UTR	NM_001256093	23392	176015788	176001214	7
5UTR	NM_001256093	23392	176032778	176015886	7
5UTR	NM_001256094	62584	176015788	176001214	7
5UTR	NM_001256094	62584	176032778	176015886	7
5UTR	NM_001256139	36431	85637440	85629281	1
5UTR	NM_001256139	36431	85641107	85629281	4
5UTR	NM_001256140	16614	85637440	85629281	1
5UTR	NM_001256140	16614	85641107	85629281	4
5UTR	NM_001256542	38183	128405222	128400647	1
5UTR	NM_001256542	38183	128405612	128400647	8
5UTR	NM_001256542	38183	128405774	128405662	2
5UTR	NM_001256542	38183	128407998	128400647	1
5UTR	NM_001256542	38183	128410539	128400647	3
5UTR	NM_001256542	38183	128411998	128400647	83
5UTR	NM_001256542	38183	128432588	128400647	1
5UTR	NM_001256584	6681	127413888	127447831	45
5UTR	NM_001257102	20196	201936782	201943604	76
5UTR	NM_001257102	20196	201937084	201943604	1
5UTR	NM_001257281	32195	232826475	232879545	4
5UTR	NM_001257282	32194	232826475	232879545	4
5UTR	NM_001257342	40693	219524466	219525662	7
5UTR	NM_001257342	40693	219525144	219525662	1
5UTR	NM_001257343	40692	219524466	219525662	7
5UTR	NM_001257343	40692	219525144	219525662	1
5UTR	NM_001257344	40691	219524466	219525662	7
5UTR	NM_001257344	40691	219525144	219525662	1
5UTR	NM_001258357	38894	10443303	10536961	6
5UTR	NM_001258357	38894	10537046	10559860	4
5UTR	NM_001258357	38894	10548860	10559860	3
5UTR	NM_001258358	38893	10443303	10536961	6
5UTR	NM_001258358	38893	10537046	10559860	4
5UTR	NM_001258358	38893	10548860	10559860	3
5UTR	NM_001258359	48298	10443303	10536961	6
5UTR	NM_001258359	48298	10537046	10559860	4
5UTR	NM_001258359	48298	10548860	10559860	3
5UTR	NM_001261453	57143	207082533	207078149	1
5UTR	NM_001261454	34954	207082533	207078149	1
5UTR	NM_001261840	6613	28113709	28117400	11
5UTR	NM_001267050	8139	175347738	175346715	3
5UTR	NM_001267050	8139	175351601	175346715	2
5UTR	NM_001267051	8141	175347738	175346715	3
5UTR	NM_001267051	8141	175351601	175346715	2
5UTR	NM_001267062	16398	131862971	131878507	5
5UTR	NM_001267063	3546	131862971	131878507	5
5UTR	NM_001267064	3542	131862971	131878507	5
5UTR	NM_001267065	55422	131862971	131878507	5
5UTR	NM_001267066	16394	131862971	131878507	5
5UTR	NM_001267067	16393	131862971	131878507	5
5UTR	NM_001267068	16392	131862971	131878507	5
5UTR	NM_001270040	53809	79252899	79253209	1
5UTR	NM_001270436	19383	37898569	37873965	14
5UTR	NM_001270437	19382	37898569	37873965	14
5UTR	NM_001270438	19381	37898569	37873965	14
5UTR	NM_001270999	13627	220071567	220071689	2
5UTR	NM_001271287	21021	27806009	27820934	2
5UTR	NM_001271287	21021	27806583	27820934	3
5UTR	NM_001271287	21021	27806583	27820937	2
5UTR	NM_001271288	21022	27806583	27820937	2
5UTR	NM_001271289	21023	27806009	27806525	4
5UTR	NM_001271289	21023	27806009	27820934	2
5UTR	NM_001271289	21023	27806583	27820934	3
5UTR	NM_001271289	21023	27806583	27820937	2
5UTR	NM_001271318	6867	27806009	27806525	4
5UTR	NM_001271318	6867	27806009	27820934	2
5UTR	NM_001271318	6867	27806583	27820934	3
5UTR	NM_001271318	6867	27806583	27820937	2
5UTR	NM_001271466	42341	232063412	232070911	4
5UTR	NM_001271581	26761	183581210	183581743	15
5UTR	NM_001271581	26761	183581799	183582668	15
5UTR	NM_001271785	27581	172544137	172546657	9
5UTR	NM_001271786	10057	172544137	172546657	9
5UTR	NM_001271787	10056	172544137	172546657	9
5UTR	NM_001271788	10055	172544137	172546657	9
5UTR	NM_001271789	10062	172544137	172546657	9
5UTR	NM_001271790	10061	172544137	172546657	9
5UTR	NM_001271977	19594	242447858	242447550	11
5UTR	NM_001271977	19594	242447920	242447550	1
5UTR	NM_001271978	19593	242447858	242447550	11
5UTR	NM_001271978	19593	242447920	242447550	1
5UTR	NM_001271979	19675	242447858	242447550	11
5UTR	NM_001271979	19675	242447920	242447550	1
5UTR	NM_001271980	22076	242447858	242447550	11
5UTR	NM_001271980	22076	242447920	242447550	1
5UTR	NM_001277061	33615	228190143	228193394	12
5UTR	NM_001277061	33615	228193505	228194322	3
5UTR	NM_001277062	33614	228190143	228193394	12
5UTR	NM_001277062	33614	228190143	228195342	6
5UTR	NM_001277062	33614	228193505	228195342	12
5UTR	NM_001277062	33614	228194499	228195342	3
5UTR	NM_001277063	33618	228190143	228193394	12
5UTR	NM_001277063	33618	228190143	228195342	6
5UTR	NM_001277063	33618	228193505	228195342	12
5UTR	NM_001277063	33618	228194499	228195342	3
5UTR	NM_001277064	33617	228190143	228193394	12
