contig	strand	refseqid	row	site_pos	PosType	PosAno
chr2	+	NM_001008387	31689	79255402	ce	ce
chr2	+	NM_001008387	31689	79255630	te	E6
chr2	+	NM_001011	68002	3622853	ts	E1
chr2	+	NM_001011	68002	3622940	ss5	E1
chr2	+	NM_001011	68002	3623182	ss3	E2
chr2	+	NM_001011	68002	3623191	ss3	n-dE2ss3
chr2	+	NM_001011	68002	3623200	cs	cs
chr2	+	NM_001011	68002	3623274	ss5	E2
chr2	+	NM_001011	68002	3623407	ss3	E3
chr2	+	NM_001011	68002	3623478	ss5	E3
chr2	+	NM_001011	68002	3624077	ss3	E4
chr2	+	NM_001011	68002	3624220	ss5	E4
chr2	+	NM_001011	68002	3625300	ss3	E5
chr2	+	NM_001011	68002	3625364	ss5	E5
chr2	+	NM_001011	68002	3627700	ss3	E6
chr2	+	NM_001011	68002	3627850	ss5	E6
chr2	+	NM_001011	68002	3628395	ss3	E7
chr2	+	NM_001011	68002	3628472	ce	ce
chr2	+	NM_001011	68002	3628509	te	E7
chr2	+	NM_001024457	66573	87144738	ts	E1
chr2	+	NM_001024457	66573	87144754	cs	cs
chr2	+	NM_001024457	66573	87144801	ss5	E1
chr2	+	NM_001024457	66573	87149741	ss3	n-dE1ss5
chr2	+	NM_001024457	66573	87178419	ss3	E2
chr2	+	NM_001024457	66573	87178483	ss5	E2
chr2	+	NM_001024457	66573	87180065	ss3	E3
chr2	+	NM_001024457	66573	87180176	ss5	E3
chr2	+	NM_001024457	66573	87180621	ss3	E4
chr2	+	NM_001024457	66573	87180773	ss5	E4
chr2	+	NM_001024457	66573	87184829	ss3	E5
chr2	+	NM_001024457	66573	87185059	ss5	E5
chr2	+	NM_001024457	66573	87185405	ss3	E6
chr2	+	NM_001024457	66573	87185550	ss5	E6
chr2	+	NM_001024457	66573	87190152	ss3	E7
chr2	+	NM_001024457	66573	87190347	ss5	E7
chr2	+	NM_001024457	66573	87196351	ss3	E8
chr2	+	NM_001024457	66573	87196438	ss5	E8
chr2	+	NM_001024457	66573	87198870	ss3	E9
chr2	+	NM_001024457	66573	87199079	ss5	E9
chr2	+	NM_001024457	66573	87201196	ss3	E10
chr2	+	NM_001024457	66573	87201377	ss5	E10
chr2	+	NM_001024457	66573	87201461	ss3	E11
chr2	+	NM_001024457	66573	87201636	ss5	E11
chr2	+	NM_001024457	66573	87201804	ss3	E12
chr2	+	NM_001024457	66573	87201927	ss5	E12
chr2	+	NM_001024457	66573	87202851	ss3	E13
chr2	+	NM_001024457	66573	87203009	ss5	E13
chr2	+	NM_001024457	66573	87203276	ss3	E14
chr2	+	NM_001024457	66573	87203413	ss5	E14
chr2	+	NM_001024457	66573	87203676	ss3	E15
chr2	+	NM_001024457	66573	87203822	ss5	E15
chr2	+	NM_001024457	66573	87204703	ss3	E16
chr2	+	NM_001024457	66573	87204882	ss5	E16
chr2	+	NM_001024457	66573	87204971	ss3	E17
chr2	+	NM_001024457	66573	87205054	ss5	E17
chr2	+	NM_001024457	66573	87208206	ss3	E18
chr2	+	NM_001024457	66573	87208323	ss5	E18
chr2	+	NM_001024457	66573	87211877	ss3	E19
chr2	+	NM_001024457	66573	87211971	ss5	E19
chr2	+	NM_001024457	66573	87212699	ss3	E20
chr2	+	NM_001024457	66573	87214922	ss5	E20
chr2	+	NM_001024457	66573	87221964	ss3	E21
chr2	+	NM_001024457	66573	87222103	ss5	E21
chr2	+	NM_001024457	66573	87224686	ss3	E22
chr2	+	NM_001024457	66573	87224881	ss5	E22
chr2	+	NM_001024457	66573	87239636	ss3	E23
chr2	+	NM_001024457	66573	87239670	ce	ce
chr2	+	NM_001024457	66573	87241099	te	E23
chr2	+	NM_001032392	66295	88037624	ss5	n
chr2	+	NM_001032392	66295	88045922	ss3	n-dnss5
chr2	+	NM_001032392	66295	88047610	ts	E1
chr2	+	NM_001032392	66295	88047673	cs	cs
chr2	+	NM_001032392	66295	88047721	ss5	E1
chr2	+	NM_001032392	66295	88051766	ss3	E2
chr2	+	NM_001032392	66295	88051901	ss5	E2
chr2	+	NM_001032392	66295	88053047	ss3	E3
chr2	+	NM_001032392	66295	88053152	ce	ce
chr2	+	NM_001032392	66295	88053153	ss5	E3
chr2	+	NM_001032392	66295	88056339	ss3	E4
chr2	+	NM_001032392	66295	88058994	te	E4
chr2	+	NM_001033575	68608	241499471	ts	E1
chr2	+	NM_001033575	68608	241500102	cs	cs
chr2	+	NM_001033575	68608	241500494	ss5	E1
chr2	+	NM_001033575	68608	241500747	ss3	E2
chr2	+	NM_001033575	68608	241500884	ce	ce
chr2	+	NM_001033575	68608	241500936	ss5	E2
chr2	+	NM_001033575	68608	241503091	ss3	E3
chr2	+	NM_001033575	68608	241503431	te	E3
chr2	+	NM_001037131	66153	236402733	ts	E1
chr2	+	NM_001037131	66153	236403331	cs	cs
chr2	+	NM_001037131	66153	236403493	ss5	E1
chr2	+	NM_001037131	66153	236617823	ss3	E2
chr2	+	NM_001037131	66153	236617881	ss5	E2
chr2	+	NM_001037131	66153	236626201	ss3	E3
chr2	+	NM_001037131	66153	236626288	ss5	E3
chr2	+	NM_001037131	66153	236649607	ss3	E4
chr2	+	NM_001037131	66153	236649692	ss5	E4
chr2	+	NM_001037131	66153	236653342	ss3	E5
chr2	+	NM_001037131	66153	236653483	ss5	E5
chr2	+	NM_001037131	66153	236658998	ss3	E6
chr2	+	NM_001037131	66153	236659132	ss5	E6
chr2	+	NM_001037131	66153	236706403	ss3	E7
chr2	+	NM_001037131	66153	236706530	ss5	E7
chr2	+	NM_001037131	66153	236708011	ss3	E8
chr2	+	NM_001037131	66153	236708166	ss5	E8
chr2	+	NM_001037131	66153	236715883	ss3	E9
chr2	+	NM_001037131	66153	236715975	ss5	E9
chr2	+	NM_001037131	66153	236791989	ss3	E10
chr2	+	NM_001037131	66153	236792093	ss5	E10
chr2	+	NM_001037131	66153	236817382	ss3	E11
chr2	+	NM_001037131	66153	236817550	ss5	E11
chr2	+	NM_001037131	66153	236839409	ss3	E12
chr2	+	NM_001037131	66153	236839567	ss5	E12
chr2	+	NM_001037131	66153	236877106	ss3	E13
chr2	+	NM_001037131	66153	236877267	ss5	E13
chr2	+	NM_001037131	66153	236945205	ss3	E14
chr2	+	NM_001037131	66153	236945359	ss5	E14
chr2	+	NM_001037131	66153	236949395	ss3	E15
chr2	+	NM_001037131	66153	236949485	ss5	E15
chr2	+	NM_001037131	66153	236957703	ss3	E16
chr2	+	NM_001037131	66153	236957925	ss5	E16
chr2	+	NM_001037131	66153	237028836	ss3	E17
chr2	+	NM_001037131	66153	237029091	ss5	E17
chr2	+	NM_001037131	66153	237032563	ss3	E18
chr2	+	NM_001037131	66153	237032766	ce	ce
chr2	+	NM_001037131	66153	237040444	te	E18
chr2	+	NM_001039362	46530	10861775	ts	E1
chr2	+	NM_001039362	46530	10861857	ss5	E1
chr2	+	NM_001039362	46530	10862950	ss3	E2
chr2	+	NM_001039362	46530	10862976	cs	cs
chr2	+	NM_001039362	46530	10863104	ss5	E2
chr2	+	NM_001039362	46530	10866628	ss3	E3
chr2	+	NM_001039362	46530	10866695	ss5	E3
chr2	+	NM_001039362	46530	10894107	ss3	E4
chr2	+	NM_001039362	46530	10894192	ss5	E4
chr2	+	NM_001039362	46530	10904457	ss3	E5
chr2	+	NM_001039362	46530	10904551	ss5	E5
chr2	+	NM_001039362	46530	10908845	ss3	E6
chr2	+	NM_001039362	46530	10908936	ss5	E6
chr2	+	NM_001039362	46530	10911965	ss3	E7
chr2	+	NM_001039362	46530	10912063	ss5	E7
chr2	+	NM_001039362	46530	10912668	ss3	E8
chr2	+	NM_001039362	46530	10912736	ss5	E8
chr2	+	NM_001039362	46530	10914914	ss3	E9
chr2	+	NM_001039362	46530	10915006	ss5	E9
chr2	+	NM_001039362	46530	10915104	ss3	E10
chr2	+	NM_001039362	46530	10915197	ss5	E10
chr2	+	NM_001039362	46530	10917711	ss3	E11
chr2	+	NM_001039362	46530	10917848	ss5	E11
chr2	+	NM_001039362	46530	10918698	ss3	E12
chr2	+	NM_001039362	46530	10918795	ss5	E12
chr2	+	NM_001039362	46530	10922369	ss3	E13
chr2	+	NM_001039362	46530	10922501	ss5	E13
chr2	+	NM_001039362	46530	10923300	ss3	E14
chr2	+	NM_001039362	46530	10923389	ce	ce
chr2	+	NM_001039362	46530	10925236	te	E14
chr2	+	NM_001039550	39481	220144040	ts	E1
chr2	+	NM_001039550	39481	220144240	ss5	E1
chr2	+	NM_001039550	39481	220144520	ss3	E2
chr2	+	NM_001039550	39481	220144556	cs	cs
chr2	+	NM_001039550	39481	220144620	ss5	E2
chr2	+	NM_001039550	39481	220145300	ss3	E3
chr2	+	NM_001039550	39481	220145409	ss5	E3
chr2	+	NM_001039550	39481	220146440	ss3	E4
chr2	+	NM_001039550	39481	220146493	ss5	E4
chr2	+	NM_001039550	39481	220146661	ss3	E5
chr2	+	NM_001039550	39481	220146783	ss5	E5
chr2	+	NM_001039550	39481	220147559	ss3	E6
chr2	+	NM_001039550	39481	220147651	ss5	E6
chr2	+	NM_001039550	39481	220147855	ss3	E7
chr2	+	NM_001039550	39481	220147957	ss5	E7
chr2	+	NM_001039550	39481	220148141	ss3	E8
chr2	+	NM_001039550	39481	220148211	ss5	E8
chr2	+	NM_001039550	39481	220149354	ss3	E9
chr2	+	NM_001039550	39481	220149557	ss5	E9
chr2	+	NM_001039550	39481	220150709	ss3	E10
chr2	+	NM_001039550	39481	220150719	ce	ce
chr2	+	NM_001039550	39481	220151622	te	E10
chr2	+	NM_001039613	44091	9607905	ss5	NM_001321834:E16
chr2	+	NM_001039613	44091	9611472	ss3	NM_001321833:E17
chr2	+	NM_001039613	44091	9611568	ss5	NM_001321834:E17
chr2	+	NM_001039613	44091	9613045	ss3	NM_001321834:E18
chr2	+	NM_001039613	44091	9614658	ts	E1
chr2	+	NM_001039613	44091	9614696	cs	cs
chr2	+	NM_001039613	44091	9614776	ss5	E1
chr2	+	NM_001039613	44091	9615346	ss5	n-dE1ss5
chr2	+	NM_001039613	44091	9616116	ss3	E2
chr2	+	NM_001039613	44091	9616168	ss5	E2
chr2	+	NM_001039613	44091	9618351	ss3	E3
chr2	+	NM_001039613	44091	9618383	ss3	NM_001320863:E3
chr2	+	NM_001039613	44091	9618499	ss5	E3
chr2	+	NM_001039613	44091	9621415	ss3	E4
chr2	+	NM_001039613	44091	9621576	ss5	E4
chr2	+	NM_001039613	44091	9624561	ss3	E5
chr2	+	NM_001039613	44091	9624679	ss5	E5
chr2	+	NM_001039613	44091	9628276	ss3	E6
chr2	+	NM_001039613	44091	9628458	ce	ce
chr2	+	NM_001039613	44091	9628753	te	E6
chr2	+	NM_001039753	8215	54952149	ts	E1
chr2	+	NM_001039753	8215	54952199	cs	cs
chr2	+	NM_001039753	8215	54952395	ss5	E1
chr2	+	NM_001039753	8215	55040369	ss3	E2
chr2	+	NM_001039753	8215	55040528	ss5	E2
chr2	+	NM_001039753	8215	55043924	ss3	E3
chr2	+	NM_001039753	8215	55044022	ss5	E3
chr2	+	NM_001039753	8215	55047531	ss3	E4
chr2	+	NM_001039753	8215	55047599	ss5	E4
chr2	+	NM_001039753	8215	55054703	ss3	E5
chr2	+	NM_001039753	8215	55054888	ss5	E5
chr2	+	NM_001039753	8215	55056479	ss3	E6
chr2	+	NM_001039753	8215	55056614	ss5	E6
chr2	+	NM_001039753	8215	55071184	ss3	E7
chr2	+	NM_001039753	8215	55071385	ss5	E7
chr2	+	NM_001039753	8215	55074623	ss3	E8
chr2	+	NM_001039753	8215	55074760	ss5	E8
chr2	+	NM_001039753	8215	55077099	ss3	E9
chr2	+	NM_001039753	8215	55077355	ss5	E9
chr2	+	NM_001039753	8215	55080780	ss3	E10
chr2	+	NM_001039753	8215	55080992	ss5	E10
chr2	+	NM_001039753	8215	55086671	ss3	E11
chr2	+	NM_001039753	8215	55086838	ss5	E11
chr2	+	NM_001039753	8215	55090920	ss3	E12
chr2	+	NM_001039753	8215	55091026	ss5	E12
chr2	+	NM_001039753	8215	55093903	ss3	E13
chr2	+	NM_001039753	8215	55094021	ss5	E13
chr2	+	NM_001039753	8215	55096318	ss3	E14
chr2	+	NM_001039753	8215	55096504	ss5	E14
chr2	+	NM_001039753	8215	55098637	ss3	E15
chr2	+	NM_001039753	8215	55098742	ss5	E15
chr2	+	NM_001039753	8215	55106684	ss3	E16
chr2	+	NM_001039753	8215	55106777	ss5	E16
chr2	+	NM_001039753	8215	55118191	ss3	E17
chr2	+	NM_001039753	8215	55118291	ss5	E17
chr2	+	NM_001039753	8215	55119591	ss3	E18
chr2	+	NM_001039753	8215	55119793	ss5	E18
chr2	+	NM_001039753	8215	55122052	ss3	E19
chr2	+	NM_001039753	8215	55122163	ss5	E19
chr2	+	NM_001039753	8215	55122410	ss3	E20
chr2	+	NM_001039753	8215	55122537	ss5	E20
chr2	+	NM_001039753	8215	55126778	ss3	E21
chr2	+	NM_001039753	8215	55126919	ss5	E21
chr2	+	NM_001039753	8215	55130181	ss3	E22
chr2	+	NM_001039753	8215	55130333	ss5	E22
chr2	+	NM_001039753	8215	55130508	ss3	E23
chr2	+	NM_001039753	8215	55130639	ss5	E23
chr2	+	NM_001039753	8215	55138091	ss3	E24
chr2	+	NM_001039753	8215	55138179	ss5	E24
chr2	+	NM_001039753	8215	55143896	ss3	E25
chr2	+	NM_001039753	8215	55144072	ss5	E25
chr2	+	NM_001039753	8215	55155450	ss3	E26
chr2	+	NM_001039753	8215	55155651	ss5	E26
chr2	+	NM_001039753	8215	55155762	ss3	E27
chr2	+	NM_001039753	8215	55155888	ss5	E27
chr2	+	NM_001039753	8215	55176019	ss3	E28
chr2	+	NM_001039753	8215	55176097	ss5	E28
chr2	+	NM_001039753	8215	55177787	ss3	E29
chr2	+	NM_001039753	8215	55177916	ss5	E29
chr2	+	NM_001039753	8215	55179731	ss3	E30
chr2	+	NM_001039753	8215	55179829	ss5	E30
chr2	+	NM_001039753	8215	55181120	ss3	E31
chr2	+	NM_001039753	8215	55181293	ss5	E31
chr2	+	NM_001039753	8215	55184927	ss3	E32
chr2	+	NM_001039753	8215	55185135	ss5	E32
chr2	+	NM_001039753	8215	55186241	ss3	E33
chr2	+	NM_001039753	8215	55186398	ss5	E33
chr2	+	NM_001039753	8215	55187356	ss3	E34
chr2	+	NM_001039753	8215	55187470	ss5	E34
chr2	+	NM_001039753	8215	55189659	ss3	E35
chr2	+	NM_001039753	8215	55189847	ss5	E35
chr2	+	NM_001039753	8215	55191122	ss3	E36
chr2	+	NM_001039753	8215	55191294	ss5	E36
chr2	+	NM_001039753	8215	55191707	ss3	E37
chr2	+	NM_001039753	8215	55191869	ss5	E37
chr2	+	NM_001039753	8215	55194136	ss3	E38
chr2	+	NM_001039753	8215	55194239	ss5	E38
chr2	+	NM_001039753	8215	55195264	ss3	E39
chr2	+	NM_001039753	8215	55195417	ss5	E39
chr2	+	NM_001039753	8215	55195804	ss3	E40
chr2	+	NM_001039753	8215	55195904	ss5	E40
chr2	+	NM_001039753	8215	55197207	ss3	E41
chr2	+	NM_001039753	8215	55197231	ce	ce
chr2	+	NM_001039753	8215	55199156	te	E41
chr2	+	NM_001040445	64911	239335569	ts	E1
chr2	+	NM_001040445	64911	239335712	cs	cs
chr2	+	NM_001040445	64911	239335760	ss5	E1
chr2	+	NM_001040445	64911	239342195	ss3	E2
chr2	+	NM_001040445	64911	239342336	ss5	E2
chr2	+	NM_001040445	64911	239344352	ss3	E3
chr2	+	NM_001040445	64911	239344654	ss5	E3
chr2	+	NM_001040445	64911	239352983	ss3	E4
chr2	+	NM_001040445	64911	239353368	ss5	E4
chr2	+	NM_001040445	64911	239355025	ss3	E5
chr2	+	NM_001040445	64911	239355152	ce	ce
chr2	+	NM_001040445	64911	239360891	te	E5
chr2	+	NM_001042521	65538	191002486	ts	E1
chr2	+	NM_001042521	65538	191002575	ss5	E1
chr2	+	NM_001042521	65538	191028662	ss3	E2
chr2	+	NM_001042521	65538	191028786	ss5	E2
chr2	+	NM_001042521	65538	191045835	ss5	n-dE2ss5
chr2	+	NM_001042521	65538	191064423	ss3	E3
chr2	+	NM_001042521	65538	191064587	cs	cs
chr2	+	NM_001042521	65538	191064874	ce	ce
chr2	+	NM_001042521	65538	191068210	te	E3
chr2	+	NM_001078170	20120	87140935	ts	E1
chr2	+	NM_001078170	20120	87140973	cs	cs
chr2	+	NM_001078170	20120	87141044	ss5	E1
chr2	+	NM_001078170	20120	87144801	ss5	n-dE1ss5
chr2	+	NM_001078170	20120	87149741	ss3	n-dE1ss5
chr2	+	NM_001078170	20120	87178419	ss3	E2
chr2	+	NM_001078170	20120	87178483	ss5	E2
chr2	+	NM_001078170	20120	87180065	ss3	E3
chr2	+	NM_001078170	20120	87180176	ss5	E3
chr2	+	NM_001078170	20120	87180621	ss3	E4
chr2	+	NM_001078170	20120	87180773	ss5	E4
chr2	+	NM_001078170	20120	87184829	ss3	E5
chr2	+	NM_001078170	20120	87185059	ss5	E5
chr2	+	NM_001078170	20120	87185405	ss3	E6
chr2	+	NM_001078170	20120	87185550	ss5	E6
chr2	+	NM_001078170	20120	87190152	ss3	E7
chr2	+	NM_001078170	20120	87190347	ss5	E7
chr2	+	NM_001078170	20120	87196351	ss3	E8
chr2	+	NM_001078170	20120	87196438	ss5	E8
chr2	+	NM_001078170	20120	87198870	ss3	E9
chr2	+	NM_001078170	20120	87199079	ss5	E9
chr2	+	NM_001078170	20120	87201196	ss3	E10
chr2	+	NM_001078170	20120	87201377	ss5	E10
chr2	+	NM_001078170	20120	87201461	ss3	E11
chr2	+	NM_001078170	20120	87201636	ss5	E11
chr2	+	NM_001078170	20120	87201804	ss3	E12
chr2	+	NM_001078170	20120	87201927	ss5	E12
chr2	+	NM_001078170	20120	87202851	ss3	E13
chr2	+	NM_001078170	20120	87203009	ss5	E13
chr2	+	NM_001078170	20120	87203276	ss3	E14
chr2	+	NM_001078170	20120	87203413	ss5	E14
chr2	+	NM_001078170	20120	87203676	ss3	E15
chr2	+	NM_001078170	20120	87203822	ss5	E15
chr2	+	NM_001078170	20120	87204703	ss3	E16
chr2	+	NM_001078170	20120	87204882	ss5	E16
chr2	+	NM_001078170	20120	87204971	ss3	E17
chr2	+	NM_001078170	20120	87205054	ss5	E17
chr2	+	NM_001078170	20120	87208206	ss3	E18
chr2	+	NM_001078170	20120	87208323	ss5	E18
chr2	+	NM_001078170	20120	87211877	ss3	E19
chr2	+	NM_001078170	20120	87211971	ss5	E19
chr2	+	NM_001078170	20120	87212699	ss3	E20
chr2	+	NM_001078170	20120	87214922	ss5	E20
chr2	+	NM_001078170	20120	87221964	ss3	E21
chr2	+	NM_001078170	20120	87222103	ss5	E21
chr2	+	NM_001078170	20120	87224686	ss3	E22
chr2	+	NM_001078170	20120	87224881	ss5	E22
chr2	+	NM_001078170	20120	87239636	ss3	E23
chr2	+	NM_001078170	20120	87239670	ce	ce
chr2	+	NM_001078170	20120	87239861	te	E23
chr2	+	NM_001080391	65798	231280871	ts	E1
chr2	+	NM_001080391	65798	231281012	cs	cs
chr2	+	NM_001080391	65798	231281043	ss5	E1
chr2	+	NM_001080391	65798	231282306	ss3	E2
chr2	+	NM_001080391	65798	231282380	ss5	E2
chr2	+	NM_001080391	65798	231307652	ss3	E3
chr2	+	NM_001080391	65798	231307814	ss5	E3
chr2	+	NM_001080391	65798	231308893	ss3	E4
chr2	+	NM_001080391	65798	231309061	ss5	E4
chr2	+	NM_001080391	65798	231311534	ss3	E5
chr2	+	NM_001080391	65798	231311617	ss5	E5
chr2	+	NM_001080391	65798	231313803	ss3	E6
chr2	+	NM_001080391	65798	231313865	ss5	E6
chr2	+	NM_001080391	65798	231314276	ss3	E7
chr2	+	NM_001080391	65798	231314425	ss5	E7
chr2	+	NM_001080391	65798	231314887	ss3	E8
chr2	+	NM_001080391	65798	231314970	ss5	E8
chr2	+	NM_001080391	65798	231325977	ss3	E9
chr2	+	NM_001080391	65798	231326129	ss5	E9
chr2	+	NM_001080391	65798	231327150	ss3	E10
chr2	+	NM_001080391	65798	231327233	ss5	E10
chr2	+	NM_001080391	65798	231328782	ss3	E11
chr2	+	NM_001080391	65798	231328865	ss5	E11
chr2	+	NM_001080391	65798	231331016	ss3	E12
chr2	+	NM_001080391	65798	231331069	ss5	E12
chr2	+	NM_001080391	65798	231331835	ss3	E13
chr2	+	NM_001080391	65798	231331930	ss5	E13
chr2	+	NM_001080391	65798	231333758	ss3	E14
chr2	+	NM_001080391	65798	231333811	ss5	E14
chr2	+	NM_001080391	65798	231334730	ss3	E15
chr2	+	NM_001080391	65798	231334813	ss5	E15
chr2	+	NM_001080391	65798	231338039	ss3	E16
chr2	+	NM_001080391	65798	231338099	ss3	n-dE16ss3
chr2	+	NM_001080391	65798	231338155	ss5	E16
chr2	+	NM_001080391	65798	231339109	ss3	E17
chr2	+	NM_001080391	65798	231339162	ss5	E17
chr2	+	NM_001080391	65798	231359131	ss3	E18
chr2	+	NM_001080391	65798	231359175	ss5	E18
chr2	+	NM_001080391	65798	231363176	ss3	E19
chr2	+	NM_001080391	65798	231363250	ss5	E19
chr2	+	NM_001080391	65798	231367781	ss3	E20
chr2	+	NM_001080391	65798	231367825	ss5	E20
chr2	+	NM_001080391	65798	231368901	ss3	E21
chr2	+	NM_001080391	65798	231369005	ss5	E21
chr2	+	NM_001080391	65798	231371018	ss3	E22
chr2	+	NM_001080391	65798	231371160	ss5	E22
chr2	+	NM_001080391	65798	231372708	ss3	E23
chr2	+	NM_001080391	65798	231372746	ss5	E23
chr2	+	NM_001080391	65798	231375840	ss3	E24
chr2	+	NM_001080391	65798	231375881	ss5	E24
chr2	+	NM_001080391	65798	231379810	ss3	n-dE24ss5
chr2	+	NM_001080391	65798	231403982	ss3	E25
chr2	+	NM_001080391	65798	231404097	ss5	E25
chr2	+	NM_001080391	65798	231405591	ss3	E26
chr2	+	NM_001080391	65798	231405711	ss5	E26
chr2	+	NM_001080391	65798	231406016	ss3	E27
chr2	+	NM_001080391	65798	231406087	ss5	E27
chr2	+	NM_001080391	65798	231406607	ss3	E28
chr2	+	NM_001080391	65798	231406750	ss5	E28
chr2	+	NM_001080391	65798	231407551	ss3	E29
chr2	+	NM_001080391	65798	231407661	ce	ce
chr2	+	NM_001080391	65798	231410317	te	E29
chr2	+	NM_001080437	26583	241938255	ts	E1
chr2	+	NM_001080437	26583	241938467	ss5	E1
chr2	+	NM_001080437	26583	241969701	ss3	E2
chr2	+	NM_001080437	26583	241969988	ss5	E2
chr2	+	NM_001080437	26583	241973152	ss3	E3
chr2	+	NM_001080437	26583	241973292	ss5	E3
chr2	+	NM_001080437	26583	241973985	ss3	E4
chr2	+	NM_001080437	26583	241974147	ss5	E4
chr2	+	NM_001080437	26583	241976207	ss3	E5
chr2	+	NM_001080437	26583	241976332	ss5	E5
chr2	+	NM_001080437	26583	241976657	ss3	E6
chr2	+	NM_001080437	26583	241976770	ss5	E6
chr2	+	NM_001080437	26583	241979492	ss3	E7
chr2	+	NM_001080437	26583	241979605	ss5	E7
chr2	+	NM_001080437	26583	241979717	ss3	E8
chr2	+	NM_001080437	26583	241979830	ss5	E8
chr2	+	NM_001080437	26583	241987732	ss3	E9
chr2	+	NM_001080437	26583	241987857	ss5	E9
chr2	+	NM_001080437	26583	241988079	ss3	E10
chr2	+	NM_001080437	26583	241988183	ss5	E10
chr2	+	NM_001080437	26583	241988439	ss3	E11
chr2	+	NM_001080437	26583	241988552	ss5	E11
chr2	+	NM_001080437	26583	241989234	ss3	E12
chr2	+	NM_001080437	26583	241989350	ss5	E12
chr2	+	NM_001080437	26583	241991161	ss3	E13
chr2	+	NM_001080437	26583	241991277	ss5	E13
chr2	+	NM_001080437	26583	241991458	ss3	E14
chr2	+	NM_001080437	26583	241991574	ss5	E14
chr2	+	NM_001080437	26583	241991772	ss3	E15
chr2	+	NM_001080437	26583	241991885	ss5	E15
chr2	+	NM_001080437	26583	241992570	ss3	E16
chr2	+	NM_001080437	26583	241992743	ss5	E16
chr2	+	NM_001080437	26583	242002208	ss3	E17
chr2	+	NM_001080437	26583	242002321	ss5	E17
chr2	+	NM_001080437	26583	242003004	ss3	E18
chr2	+	NM_001080437	26583	242003117	ss5	E18
chr2	+	NM_001080437	26583	242003429	ss3	E19
chr2	+	NM_001080437	26583	242003542	ss5	E19
chr2	+	NM_001080437	26583	242004260	ss3	E20
chr2	+	NM_001080437	26583	242004373	ss5	E20
chr2	+	NM_001080437	26583	242004715	ss3	E21
chr2	+	NM_001080437	26583	242005011	ss5	E21
chr2	+	NM_001080437	26583	242007179	ss3	E22
chr2	+	NM_001080437	26583	242007362	ss5	E22
chr2	+	NM_001080437	26583	242008326	ss3	E23
chr2	+	NM_001080437	26583	242008438	ss5	E23
chr2	+	NM_001080437	26583	242009335	ss3	E24
chr2	+	NM_001080437	26583	242009616	ss5	E24
chr2	+	NM_001080437	26583	242010991	ss3	E25
chr2	+	NM_001080437	26583	242011135	ss5	E25
chr2	+	NM_001080437	26583	242011211	ss3	E26
chr2	+	NM_001080437	26583	242011293	ss5	E26
chr2	+	NM_001080437	26583	242012681	ss3	E27
chr2	+	NM_001080437	26583	242012779	ss5	E27
chr2	+	NM_001080437	26583	242021092	ss3	E28
chr2	+	NM_001080437	26583	242021208	ss5	E28
chr2	+	NM_001080437	26583	242021692	ss3	E29
chr2	+	NM_001080437	26583	242021779	ss5	E29
chr2	+	NM_001080437	26583	242026807	ss3	E30
chr2	+	NM_001080437	26583	242026890	ss5	E30
chr2	+	NM_001080437	26583	242027780	ss3	E31
chr2	+	NM_001080437	26583	242027816	ce	ce
chr2	+	NM_001080437	26583	242027817	ss5	E31
chr2	+	NM_001080437	26583	242031053	ss3	E32
chr2	+	NM_001080437	26583	242034976	te	E32
chr2	+	NM_001080527	66316	128293378	ts	E1
chr2	+	NM_001080527	66316	128293407	ss5	E1
chr2	+	NM_001080527	66316	128317275	ss3	E2
chr2	+	NM_001080527	66316	128317298	cs	cs
chr2	+	NM_001080527	66316	128317315	ss5	E2
chr2	+	NM_001080527	66316	128321728	ss3	E3
chr2	+	NM_001080527	66316	128321841	ss5	E3
chr2	+	NM_001080527	66316	128322808	ss3	E4
chr2	+	NM_001080527	66316	128322960	ss5	E4
chr2	+	NM_001080527	66316	128324218	ss3	E5
chr2	+	NM_001080527	66316	128324402	ss5	E5
chr2	+	NM_001080527	66316	128327364	ss3	E6
chr2	+	NM_001080527	66316	128327485	ss5	E6
chr2	+	NM_001080527	66316	128331495	ss3	E7
chr2	+	NM_001080527	66316	128331637	ss5	E7
chr2	+	NM_001080527	66316	128334170	ss3	E8
chr2	+	NM_001080527	66316	128334283	ss5	E8
chr2	+	NM_001080527	66316	128335708	ss3	E9
chr2	+	NM_001080527	66316	128335861	ss5	E9
chr2	+	NM_001080527	66316	128338321	ss3	E10
chr2	+	NM_001080527	66316	128338397	ss5	E10
chr2	+	NM_001080527	66316	128339466	ss3	E11
chr2	+	NM_001080527	66316	128339585	ss5	E11
chr2	+	NM_001080527	66316	128339879	ss3	E12
chr2	+	NM_001080527	66316	128340021	ss5	E12
chr2	+	NM_001080527	66316	128341697	ss3	E13
chr2	+	NM_001080527	66316	128341907	ss5	E13
chr2	+	NM_001080527	66316	128342353	ss3	E14
chr2	+	NM_001080527	66316	128342488	ss5	E14
chr2	+	NM_001080527	66316	128345967	ss3	E15
chr2	+	NM_001080527	66316	128346130	ss5	E15
chr2	+	NM_001080527	66316	128347667	ss3	E16
chr2	+	NM_001080527	66316	128347804	ss5	E16
chr2	+	NM_001080527	66316	128350369	ss3	E17
chr2	+	NM_001080527	66316	128350521	ss5	E17
chr2	+	NM_001080527	66316	128351121	ss3	E18
chr2	+	NM_001080527	66316	128351219	ss5	E18
