Gblock_id	cds_len	transcript_len
NM_001080391:65798:29	0	918
NM_001080391:65798:30	0	84
NM_001080391:65798:31	0	3225
NM_001080391:65798:32	0	60
NM_001080391:65798:33	0	57
NM_001080391:65798:34	0	953
NM_001080391:65798:35	0	54
NM_001080391:65798:36	0	19968
NM_001080391:65798:37	0	45
NM_001080391:65798:38	0	4000
NM_001080391:65798:39	0	75
NM_001080391:65798:40	0	4530
NM_001080391:65798:41	0	45
NM_001080391:65798:42	0	1075
NM_001080391:65798:43	0	105
NM_001080391:65798:44	0	2012
NM_001080391:65798:45	0	143
NM_001080391:65798:46	0	1547
NM_001080391:65798:47	0	39
NM_001080391:65798:48	0	3093
NM_001080391:65798:49	0	42
NM_001080391:65798:50	0	3928
NM_001080391:65798:51	0	24172
NM_001080391:65798:52	0	116
NM_001080391:65798:53	0	1493
NM_001080391:65798:54	0	121
NM_001080391:65798:55	0	304
NM_001080391:65798:56	0	72
NM_001080391:65798:57	0	519
NM_001080391:65798:58	0	144
NM_001080391:65798:59	0	800
NM_001080391:65798:60	0	111
NM_001080391:65798:61	0	2656
NM_001080437:26583:1	0	213
NM_001080437:26583:2	0	31233
NM_001080437:26583:3	0	288
NM_001080437:26583:4	0	3163
NM_001080437:26583:5	0	141
NM_001080437:26583:6	0	692
NM_001080437:26583:7	0	163
NM_001080437:26583:8	0	2059
NM_001080437:26583:9	0	126
NM_001080437:26583:10	0	324
NM_001080437:26583:11	0	114
NM_001080437:26583:12	0	2721
NM_001080437:26583:13	0	114
NM_001080437:26583:14	0	111
NM_001080437:26583:15	0	114
NM_001080437:26583:16	0	7901
NM_001080437:26583:17	0	126
NM_001080437:26583:18	0	221
NM_001080437:26583:19	0	105
NM_001080437:26583:20	0	255
NM_001080437:26583:21	0	114
NM_001080437:26583:22	0	681
NM_001080437:26583:23	0	117
NM_001080437:26583:24	0	1810
NM_001080437:26583:25	0	117
NM_001080437:26583:26	0	180
NM_001080437:26583:27	0	117
NM_001080437:26583:28	0	197
NM_001080437:26583:29	0	114
NM_001080437:26583:30	0	684
NM_001080437:26583:31	0	174
NM_001080437:26583:32	0	9464
NM_001080437:26583:33	0	114
NM_001080437:26583:34	0	682
NM_001080437:26583:35	0	114
NM_001080437:26583:36	0	311
NM_001080437:26583:37	0	114
NM_001080437:26583:38	0	717
NM_001080437:26583:39	0	114
NM_001080437:26583:40	0	341
NM_001080437:26583:41	0	297
NM_001080437:26583:42	0	2167
NM_001080437:26583:43	0	184
NM_001080437:26583:44	0	963
NM_001080437:26583:45	0	113
NM_001080437:26583:46	0	896
NM_001080437:26583:47	0	282
NM_001080437:26583:48	0	1374
NM_001080437:26583:49	0	145
NM_001080437:26583:50	0	75
NM_001080437:26583:51	0	83
NM_001080437:26583:52	0	1387
NM_001080437:26583:53	0	99
NM_001080437:26583:54	0	8312
NM_001080437:26583:55	0	117
NM_001080437:26583:56	0	483
NM_001080437:26583:57	0	88
NM_001080437:26583:58	0	5027
NM_001080437:26583:59	0	84
NM_001080437:26583:60	0	889
NM_001080437:26583:61	0	37
NM_001080437:26583:62	0	1
NM_001080437:26583:63	0	3235
NM_001080437:26583:64	0	3924
NM_001080527:66316:1	0	30
NM_001080527:66316:2	0	23867
NM_001080527:66316:3	0	23
NM_001080527:66316:4	0	18
NM_001080527:66316:5	0	4412
NM_001080527:66316:6	0	114
NM_001080527:66316:7	0	966
NM_001080527:66316:8	0	153
NM_001080527:66316:9	0	1257
NM_001080527:66316:10	0	185
NM_001080527:66316:11	0	2961
NM_001080527:66316:12	0	122
NM_001080527:66316:13	0	4009
NM_001080527:66316:14	0	143
NM_001080527:66316:15	0	2532
NM_001080527:66316:16	0	114
NM_001080527:66316:17	0	1424
NM_001080527:66316:18	0	154
NM_001080527:66316:19	0	2459
NM_001080527:66316:20	0	77
NM_001080527:66316:21	0	1068
NM_001080527:66316:22	0	120
NM_001080527:66316:23	0	293
NM_001080527:66316:24	0	143
NM_001080527:66316:25	0	1675
NM_001080527:66316:26	0	211
NM_001080527:66316:27	0	445
NM_001080527:66316:28	0	136
NM_001080527:66316:29	0	3478
NM_001080527:66316:30	0	164
NM_001080527:66316:31	0	1536
NM_001080527:66316:32	0	138
NM_001080527:66316:33	0	2564
NM_001080527:66316:34	0	153
NM_001080527:66316:35	0	599
NM_001080527:66316:36	0	99
NM_001080527:66316:37	0	2817
NM_001080527:66316:38	0	95
NM_001080527:66316:39	0	9287
NM_001080527:66316:40	0	85
NM_001080527:66316:41	0	1277
NM_001080527:66316:42	0	219
NM_001080527:66316:43	0	1283
NM_001080527:66316:44	0	171
NM_001080527:66316:45	0	627
NM_001080527:66316:46	0	210
NM_001080527:66316:47	0	133
NM_001080527:66316:48	0	168
NM_001080527:66316:49	0	2233
NM_001080527:66316:50	0	78
NM_001080527:66316:51	0	148
NM_001080527:66316:52	0	128
NM_001080527:66316:53	0	7736
NM_001080527:66316:54	0	127
NM_001080527:66316:55	0	1515
NM_001080527:66316:56	0	120
NM_001080527:66316:57	0	1100
NM_001080527:66316:58	0	174
NM_001080527:66316:59	0	717
NM_001080527:66316:60	0	228
NM_001080527:66316:61	0	1047
NM_001080527:66316:62	0	168
NM_001080527:66316:63	0	1439
NM_001080527:66316:64	0	118
NM_001080527:66316:65	0	91
NM_001080527:66316:66	0	127
NM_001080527:66316:67	0	1061
NM_001080527:66316:68	0	164
NM_001080527:66316:69	0	1109
NM_001080527:66316:70	0	182
NM_001080527:66316:71	0	951
NM_001080527:66316:72	0	131
NM_001080527:66316:73	0	297
NM_001080527:66316:74	0	158
NM_001080527:66316:75	0	236
NM_001080527:66316:76	0	154
NM_001080527:66316:77	0	492
NM_001080527:66316:78	0	156
NM_001080527:66316:79	0	856
NM_001080527:66316:80	0	106
NM_001080527:66316:81	0	812
NM_001080527:66316:82	0	114
NM_001080527:66316:83	0	306
NM_001080527:66316:84	0	88
NM_001080527:66316:85	0	436
NM_001080527:66316:86	0	107
NM_001080527:66316:87	0	495
NM_001080527:66316:88	0	186
NM_001080527:66316:89	0	300
NM_001080527:66316:90	0	117
NM_001080527:66316:91	0	220
NM_001080527:66316:92	0	84
NM_001080527:66316:93	0	165
NM_001080527:66316:94	0	120
NM_001080527:66316:95	0	402
NM_001080527:66316:96	0	102
NM_001080527:66316:97	0	311
NM_001080539:65091:1	0	135
NM_001080539:65091:2	0	12
NM_001080539:65091:3	0	6562
NM_001080539:65091:4	0	164
NM_001080539:65091:5	0	3934
NM_001080539:65091:6	0	6194
NM_001080539:65091:7	0	221
NM_001080539:65091:8	0	104
NM_001080539:65091:9	0	179
NM_001080539:65091:10	0	1655
NM_001080539:65091:11	0	69
NM_001080539:65091:12	0	6706
NM_001080539:65091:13	0	117
NM_001080539:65091:14	0	1035
NM_001080539:65091:15	0	130
NM_001080539:65091:16	0	2984
NM_001080539:65091:17	0	44
NM_001080539:65091:18	0	2468
NM_001080539:65091:19	0	93
NM_001080539:65091:20	0	1803
NM_001080539:65091:21	0	108
NM_001080539:65091:22	0	1794
NM_001080539:65091:23	0	125
NM_001080539:65091:24	0	286
NM_001080539:65091:25	0	178
NM_001080539:65091:26	0	561
NM_001080539:65091:27	0	69
NM_001080539:65091:28	0	17684
NM_001080539:65091:29	0	114
NM_001080539:65091:30	0	5949
NM_001080539:65091:31	0	72
NM_001080539:65091:32	0	10964
NM_001080539:65091:33	0	108
NM_001080539:65091:34	0	424
NM_001080539:65091:35	0	63
NM_001080539:65091:36	0	5763
NM_001080539:65091:37	0	129
NM_001080539:65091:38	0	865
NM_001080539:65091:39	0	170
NM_001080539:65091:40	0	908
NM_001080539:65091:41	0	94
NM_001080539:65091:42	0	853
NM_001080539:65091:43	0	170
NM_001080539:65091:44	0	4281
NM_001080539:65091:45	0	127
NM_001080539:65091:46	0	3093
NM_001080539:65091:47	0	195
NM_001080539:65091:48	0	405
NM_001080539:65091:49	0	69
NM_001080539:65091:50	0	95
NM_001080539:65091:51	0	162
NM_001080539:65091:52	0	740
NM_001080539:65091:53	0	87
NM_001080539:65091:54	0	1087
NM_001080539:65091:55	0	120
NM_001080539:65091:56	0	293
NM_001080539:65091:57	0	117
NM_001080539:65091:58	0	244
NM_001083112:58882:1	0	352
NM_001083112:58882:2	0	709
NM_001083112:58882:3	0	39584
NM_001083112:58882:4	0	8
NM_001083112:58882:5	0	102
NM_001083112:58882:6	0	19836
NM_001083112:58882:7	0	172
NM_001083112:58882:8	0	14580
NM_001083112:58882:9	0	125
NM_001083112:58882:10	0	1299
NM_001083112:58882:11	0	98
NM_001083112:58882:12	0	1015
NM_001083112:58882:13	0	164
NM_001083112:58882:14	0	36111
NM_001083112:58882:15	0	165
NM_001083112:58882:16	0	829
NM_001083112:58882:17	0	145
NM_001083112:58882:18	0	6642
NM_001083112:58882:19	0	194
NM_001083112:58882:20	0	11242
NM_001083112:58882:21	0	135
NM_001083112:58882:22	0	403
NM_001083112:58882:23	0	176
NM_001083112:58882:24	0	548
NM_001083112:58882:25	0	132
NM_001083112:58882:26	0	915
NM_001083112:58882:27	0	159
NM_001083112:58882:28	0	7596
NM_001083112:58882:29	0	113
NM_001083112:58882:30	0	84
NM_001083112:58882:31	0	79
NM_001083112:58882:32	0	525
NM_001083112:58882:33	0	99
NM_001083112:58882:34	0	3004
NM_001083112:58882:35	0	126
NM_001083112:58882:36	0	3485
NM_001098577:65202:1	0	87
NM_001098577:65202:2	0	386
NM_001098577:65202:3	0	107
NM_001098577:65202:4	0	1349
NM_001098577:65202:5	0	126
NM_001098577:65202:6	0	1675
NM_001098577:65202:7	0	113
NM_001098577:65202:8	0	12926
NM_001098577:65202:9	0	41
NM_001098577:65202:10	0	655
NM_001099289:43191:1	0	573
NM_001099289:43191:2	0	217560
NM_001099289:43191:3	0	276
NM_001099289:43191:4	0	23636
NM_001099289:43191:5	0	96
NM_001099289:43191:6	0	26908
NM_001099289:43191:7	0	354
NM_001099289:43191:8	0	20595
NM_001099289:43191:9	0	104
NM_001099289:43191:10	0	12858
NM_001099289:43191:11	0	171
NM_001099289:43191:12	0	4221
NM_001099289:43191:13	0	254
NM_001099289:43191:14	0	12023
NM_001099289:43191:15	0	320
NM_001099289:43191:16	0	41115
NM_001099289:43191:17	0	332
NM_001099289:43191:18	0	151687
NM_001099289:43191:19	0	169
NM_001099289:43191:20	0	2965
NM_001114132:65086:1	0	104
NM_001114132:65086:2	0	1173
NM_001114132:65086:3	0	229
NM_001114132:65086:4	0	51
NM_001114132:65086:5	0	25329
NM_001114132:65086:6	0	92
NM_001114132:65086:7	0	7957
NM_001114132:65086:8	0	162
NM_001114132:65086:9	0	6451
NM_001114132:65086:10	0	82
NM_001114132:65086:11	0	817
NM_001114132:65086:12	0	128
NM_001114132:65086:13	0	10939
NM_001114132:65086:14	0	83
NM_001114132:65086:15	0	9276
NM_001114132:65086:16	0	86
NM_001114132:65086:17	0	5381
NM_001114132:65086:18	0	307
NM_001114132:65086:19	0	937
NM_001114132:65086:20	0	107
NM_001114132:65086:21	0	15059
NM_001114132:65086:22	0	84
NM_001114132:65086:23	0	7707
NM_001114132:65086:24	0	99
NM_001114132:65086:25	0	89
NM_001114132:65086:26	0	581
NM_001114132:65086:27	0	1961
NM_001114132:65086:28	0	133
NM_001114132:65086:29	0	1696
NM_001114132:65086:30	0	120
NM_001114132:65086:31	0	916
NM_001114132:65086:32	0	304
NM_001114132:65086:33	0	2666
NM_001114132:65086:34	0	86
NM_001114132:65086:35	0	6183
NM_001114132:65086:36	0	90
NM_001114132:65086:37	0	3008
NM_001114132:65086:38	0	169
NM_001114132:65086:39	0	439
NM_001114132:65086:40	0	134
NM_001114132:65086:41	0	463
NM_001114132:65086:42	0	160
NM_001114132:65086:43	0	107
NM_001114132:65086:44	0	103
NM_001114132:65086:45	0	854
NM_001114132:65086:46	0	157
NM_001114132:65086:47	0	2380
NM_001114132:65086:48	0	159
NM_001114132:65086:49	0	1496
NM_001114132:65086:50	0	160
NM_001114132:65086:51	0	925
NM_001114132:65086:52	0	89
NM_001114132:65086:53	0	2530
NM_001114132:65086:54	0	576
NM_001114132:65086:55	0	346
NM_001114132:65086:56	0	176
NM_001114132:65086:57	0	1387
NM_001114132:65086:58	0	154
NM_001114132:65086:59	0	304
NM_001114132:65086:60	0	129
NM_001114132:65086:61	0	5851
NM_001114132:65086:62	0	306
NM_001114132:65086:63	0	105
NM_001114132:65086:64	0	150
NM_001114132:65086:65	0	3830
NM_001114132:65086:66	0	158
NM_001114132:65086:67	0	2316
NM_001114132:65086:68	0	125
NM_001114132:65086:69	0	6109
NM_001114132:65086:70	0	127
NM_001114132:65086:71	0	8323
NM_001114132:65086:72	0	149
NM_001114132:65086:73	0	929
NM_001114132:65086:74	0	134
NM_001114132:65086:75	0	2386
NM_001114132:65086:76	0	105
NM_001114132:65086:77	0	2076
NM_001114132:65086:78	0	96
NM_001114132:65086:79	0	705
NM_001114132:65086:80	0	125
NM_001114132:65086:81	0	2293
NM_001114132:65086:82	0	141
NM_001114132:65086:83	0	5094
NM_001114132:65086:84	0	131
NM_001114132:65086:85	0	2766
NM_001114132:65086:86	0	110
NM_001114132:65086:87	0	5083
NM_001114132:65086:88	0	118
NM_001114132:65086:89	0	1702
NM_001114132:65086:90	0	98
NM_001114132:65086:91	0	3405
NM_001114132:65086:92	0	117
NM_001114132:65086:93	0	3390
NM_001114132:65086:94	0	90
NM_001114132:65086:95	0	1946
NM_001114132:65086:96	0	110
NM_001114132:65086:97	0	2095
NM_001114132:65086:98	0	173
NM_001114132:65086:99	0	971
NM_001114132:65086:100	0	95
NM_001114132:65086:101	0	5855
NM_001114132:65086:102	0	117
NM_001114132:65086:103	0	407
NM_001114132:65086:104	0	162
NM_001114132:65086:105	0	1635
NM_001114132:65086:106	0	149
NM_001114132:65086:107	0	2411
NM_001114132:65086:108	0	136
NM_001114132:65086:109	0	3599
NM_001114132:65086:110	0	102
NM_001114132:65086:111	0	640
NM_001122633:46674:1	0	82
NM_001122633:46674:2	0	3
NM_001122633:46674:3	0	78952
NM_001122633:46674:4	0	141
NM_001122633:46674:5	0	16438
NM_001122633:46674:6	0	110
NM_001122633:46674:7	0	2938
NM_001122633:46674:8	0	145
NM_001122633:46674:9	0	930
NM_001122633:46674:10	0	90
NM_001122633:46674:11	0	2203
NM_001122633:46674:12	0	57
NM_001122633:46674:13	0	2846
NM_001122633:46674:14	0	93
NM_001122633:46674:15	0	5348
NM_001122633:46674:16	0	90
NM_001122633:46674:17	0	1958
NM_001122633:46674:18	0	129
NM_001122633:46674:19	0	565
NM_001122633:46674:20	0	107
NM_001122633:46674:21	0	924
NM_001122633:46674:22	0	139
NM_001122633:46674:23	0	909
NM_001122633:46674:24	0	78
NM_001122633:46674:25	0	1551
NM_001122633:46674:26	0	99
NM_001122633:46674:27	0	880
NM_001122633:46674:28	0	96
NM_001122633:46674:29	0	3789
NM_001122633:46674:30	0	190
NM_001122633:46674:31	0	993
NM_001122633:46674:32	0	158
NM_001122633:46674:33	0	1489
NM_001122633:46674:34	0	129
NM_001122633:46674:35	0	2771
NM_001122633:46674:36	0	145
NM_001122633:46674:37	0	1484
NM_001122633:46674:38	0	211
NM_001122633:46674:39	0	1419
NM_001122633:46674:40	0	199
NM_001122633:46674:41	0	3557
NM_001122633:46674:42	0	177
NM_001122633:46674:43	0	4129
NM_001122633:46674:44	0	119
NM_001122633:46674:45	0	21160
NM_001122633:46674:46	0	142
NM_001122633:46674:47	0	1306
NM_001122633:46674:48	0	66
NM_001122633:46674:49	0	780
NM_001122633:46674:50	0	64
NM_001122633:46674:51	0	2424
NM_001122633:46674:52	0	182
NM_001122633:46674:53	0	5197
NM_001122633:46674:54	0	195
NM_001122633:46674:55	0	415
NM_001122633:46674:56	0	68
NM_001122633:46674:57	0	1822
NM_001122633:46674:58	0	76
NM_001122633:46674:59	0	3586
NM_001122633:46674:60	0	78
NM_001122633:46674:61	0	2422
NM_001122633:46674:62	0	108
NM_001122633:46674:63	0	1966
NM_001122633:46674:64	0	90
NM_001122633:46674:65	0	1796
NM_001122633:46674:66	0	171
NM_001122633:46674:67	0	2467
NM_001122633:46674:68	0	75
NM_001122633:46674:69	0	4988
NM_001122633:46674:70	0	99
NM_001122633:46674:71	0	6617
NM_001122633:46674:72	0	60
NM_001122633:46674:73	0	766
NM_001122633:46674:74	0	113
NM_001122633:46674:75	0	1166
NM_001122633:46674:76	0	130
NM_001122633:46674:77	0	750
NM_001122633:46674:78	0	99
NM_001122633:46674:79	0	1122
NM_001123363:60773:1	0	232
NM_001123363:60773:2	0	1175
NM_001123363:60773:3	0	301
NM_001123363:60773:4	0	72
NM_001123363:60773:5	0	7245
NM_001123363:60773:6	0	68
NM_001123363:60773:7	0	1581
NM_001123363:60773:8	0	112
NM_001123363:60773:9	0	435
NM_001123363:60773:10	0	153
NM_001123363:60773:11	0	4042
NM_001123363:60773:12	0	231
NM_001123363:60773:13	0	345
NM_001123363:60773:14	0	146
NM_001123363:60773:15	0	4564
NM_001123363:60773:16	0	196
NM_001123363:60773:17	0	6040
NM_001123363:60773:18	0	88
NM_001123363:60773:19	0	2121
NM_001123363:60773:20	0	210
NM_001123363:60773:21	0	2107
NM_001123363:60773:22	0	182
NM_001123363:60773:23	0	83
NM_001123363:60773:24	0	176
NM_001123363:60773:25	0	167
NM_001123363:60773:26	0	124
NM_001123363:60773:27	0	922
NM_001123363:60773:28	0	159
NM_001123363:60773:29	0	266
NM_001123363:60773:30	0	138
NM_001123363:60773:31	0	262
NM_001123363:60773:32	0	147
NM_001123363:60773:33	0	944
NM_001123363:60773:34	0	180
NM_001123363:60773:35	0	93
NM_001123363:60773:36	0	84
NM_001123363:60773:37	0	3168
NM_001123363:60773:38	0	136
NM_001123363:60773:39	0	3544
NM_001123363:60773:40	0	95
NM_001123363:60773:41	0	727
NM_001123363:60773:42	0	2224
NM_001123363:60773:43	0	7060
NM_001123363:60773:44	0	140
NM_001123363:60773:45	0	2567
NM_001123363:60773:46	0	202
NM_001123363:60773:47	0	7850
NM_001123363:60773:48	0	35
NM_001123363:60773:49	0	1809
NM_001127257:18335:1	0	203
NM_001127257:18335:2	0	271
NM_001127257:18335:3	0	22750
NM_001127257:18335:4	0	11
NM_001127257:18335:5	0	1008
NM_001127257:18335:6	0	2648
NM_001127257:18335:7	0	208
NM_001127257:18335:8	0	22709
NM_001127257:18335:9	0	170
NM_001127257:18335:10	0	1870
NM_001127257:18335:11	0	189
NM_001127257:18335:12	0	4588
NM_001127257:18335:13	0	121
NM_001127257:18335:14	0	3083
NM_001127257:18335:15	0	369
NM_001127257:18335:16	0	1246
NM_001127257:18335:17	0	81
NM_001127257:18335:18	0	9826
NM_001127257:18335:19	0	191
NM_001127257:18335:20	0	6533
NM_001127257:18335:21	0	159
NM_001127257:18335:22	0	2661
NM_001127401:56793:1	0	179
NM_001127401:56793:2	0	1182
NM_001127401:56793:3	0	297
NM_001127401:56793:4	0	7308
NM_001127401:56793:5	0	61
NM_001127401:56793:6	0	717
NM_001127401:56793:7	0	24
NM_001127401:56793:8	0	141
NM_001127401:56793:9	0	1826
NM_001127401:56793:10	0	225
NM_001127401:56793:11	0	1690
NM_001128928:24106:1	0	492
NM_001128928:24106:2	0	4926
NM_001128928:24106:3	0	144
NM_001128928:24106:4	0	11007
NM_001128928:24106:5	0	64
NM_001128928:24106:6	0	204
NM_001128928:24106:7	0	2320
NM_001128928:24106:8	0	61
NM_001128928:24106:9	0	4007
NM_001128928:24106:10	0	201
NM_001128928:24106:11	0	2207
NM_001128928:24106:12	0	175
NM_001128928:24106:13	0	1566
NM_001128928:24106:14	0	559
NM_001128928:24106:15	0	263
NM_001130046:49368:1	0	70
NM_001130046:49368:2	0	76
NM_001130046:49368:3	0	1469
NM_001130046:49368:4	0	112
NM_001130046:49368:5	0	738
NM_001130046:49368:6	0	78
NM_001130046:49368:7	0	677
NM_001130046:49368:8	0	22
NM_001130046:49368:9	0	481
NM_001130158:29934:1	0	351
NM_001130158:29934:2	0	31260
NM_001130158:29934:3	0	9
NM_001130158:29934:4	0	135
NM_001130158:29934:5	0	19080
NM_001130158:29934:6	0	116
NM_001130158:29934:7	0	33708
NM_001130158:29934:8	0	95
NM_001130158:29934:9	0	11431
NM_001130158:29934:10	0	105
NM_001130158:29934:11	0	4670
NM_001130158:29934:12	0	47
NM_001130158:29934:13	0	3879
NM_001130158:29934:14	0	64
NM_001130158:29934:15	0	10405
NM_001130158:29934:16	0	99
NM_001130158:29934:17	0	1538
NM_001130158:29934:18	0	104
NM_001130158:29934:19	0	1356
NM_001130158:29934:20	0	148
NM_001130158:29934:21	0	282
NM_001130158:29934:22	0	119
NM_001130158:29934:23	0	5265
NM_001130158:29934:24	0	87
NM_001130158:29934:25	0	598
NM_001130158:29934:26	0	66
NM_001130158:29934:27	0	11169
NM_001130158:29934:28	0	105
NM_001130158:29934:29	0	1713
NM_001130158:29934:30	0	63
NM_001130158:29934:31	0	2541
NM_001130158:29934:32	0	201
NM_001130158:29934:33	0	1139
NM_001130158:29934:34	0	227
NM_001130158:29934:35	0	2841
NM_001130158:29934:36	0	201
NM_001130158:29934:37	0	1615
NM_001130158:29934:38	0	94
NM_001130158:29934:39	0	871
NM_001130158:29934:40	0	150
NM_001130158:29934:41	0	3206
NM_001130158:29934:42	0	69
NM_001130158:29934:43	0	3884
NM_001130158:29934:44	0	87
NM_001130158:29934:45	0	280
NM_001130158:29934:46	0	87
NM_001130158:29934:47	0	1796
NM_001130158:29934:48	0	87
NM_001130158:29934:49	0	5396
NM_001130158:29934:50	0	75
NM_001130158:29934:51	0	854
NM_001130158:29934:52	0	135
NM_001130158:29934:53	0	1887
NM_001130158:29934:54	0	107
NM_001130158:29934:55	0	2875
NM_001130158:29934:56	0	133
NM_001130158:29934:57	0	336
NM_001130158:29934:58	0	153
NM_001130158:29934:59	0	1445
NM_001130158:29934:60	0	128
NM_001130158:29934:61	0	7594
NM_001130158:29934:62	0	124
NM_001130158:29934:63	0	1429
NM_001130445:40250:1	0	351
NM_001130445:40250:2	0	211
NM_001130445:40250:3	0	337
NM_001130445:40250:4	0	46
NM_001130445:40250:5	0	3369
NM_001130445:40250:6	0	50
NM_001130445:40250:7	0	828
NM_001130445:40250:8	0	57
NM_001130445:40250:9	0	1915
NM_001130445:40250:10	0	40
NM_001130445:40250:11	0	94
NM_001130445:40250:12	0	99
NM_001130445:40250:13	0	1583
NM_001130445:40250:14	0	209
NM_001130445:40250:15	0	861
NM_001130445:40250:16	0	701
NM_001130445:40250:17	0	7432
NM_001130445:40250:18	0	73
NM_001130445:40250:19	0	3873
NM_001130445:40250:20	0	89
NM_001130445:40250:21	0	1282
NM_001130445:40250:22	0	1212
NM_001130445:40250:23	0	578
NM_001130445:40250:24	0	1592
NM_001130445:40250:25	0	78
NM_001130445:40250:26	0	79
NM_001130445:40250:27	0	128
NM_001130445:40250:28	0	413
NM_001130445:40250:29	0	151
NM_001130445:40250:30	0	1150
NM_001130445:40250:31	0	54
NM_001130445:40250:32	0	12
NM_001130445:40250:33	0	1285
NM_001130445:40250:34	0	465
NM_001130445:40250:35	0	5748
NM_001130445:40250:36	0	105
NM_001130445:40250:37	0	13
NM_001130445:40250:38	0	1282
NM_001130445:40250:39	0	1177
NM_001130978:60530:1	0	376
NM_001130978:60530:2	0	88
NM_001130978:60530:3	0	12847
NM_001130978:60530:4	0	13949
NM_001130978:60530:5	0	56
NM_001130978:60530:6	0	940
NM_001130978:60530:7	0	92
NM_001130978:60530:8	0	21243
NM_001130978:60530:9	0	106
NM_001130978:60530:10	0	8487
NM_001130978:60530:11	0	115
NM_001130978:60530:12	0	1318
NM_001130978:60530:13	0	93
NM_001130978:60530:14	0	383
NM_001130978:60530:15	0	206
NM_001130978:60530:16	0	1701
NM_001130978:60530:17	0	129
NM_001130978:60530:18	0	428
NM_001130978:60530:19	0	63
NM_001130978:60530:20	0	746
NM_001130978:60530:21	0	51
NM_001130978:60530:22	0	3138
NM_001130978:60530:23	0	31
NM_001130978:60530:24	0	580
NM_001130978:60530:25	0	116
NM_001130978:60530:26	0	5315
NM_001130978:60530:27	0	127
NM_001130978:60530:28	0	1951
NM_001130978:60530:29	0	104
NM_001130978:60530:30	0	6619
NM_001130978:60530:31	0	69
NM_001130978:60530:32	0	178
NM_001130978:60530:33	0	44
NM_001130978:60530:34	0	3845
NM_001130978:60530:35	0	83
NM_001130978:60530:36	0	10110
NM_001130978:60530:37	0	42
NM_001130978:60530:38	0	1649
NM_001130978:60530:39	0	116
NM_001130978:60530:40	0	450
NM_001130978:60530:41	0	114
NM_001130978:60530:42	0	1290
NM_001130978:60530:43	0	178
NM_001130978:60530:44	0	618
NM_001130978:60530:45	0	125
NM_001130978:60530:46	0	2033
NM_001130978:60530:47	0	107
NM_001130978:60530:48	0	5680
NM_001130978:60530:49	0	193
NM_001130978:60530:50	0	2113
NM_001130978:60530:51	0	156
NM_001130978:60530:52	0	3737
NM_001130978:60530:53	0	132
NM_001130978:60530:54	0	89
NM_001130978:60530:55	0	167
NM_001130978:60530:56	0	1481
NM_001130978:60530:57	0	115
NM_001130978:60530:58	0	294
NM_001130978:60530:59	0	106
NM_001130978:60530:60	0	264
NM_001130978:60530:61	0	143
