Gblock_id	cds_len	transcript_len	num_CRC.41	num_CRC.42	num_NC.41	num_NC.42
NM_001032392:66295:10	0	3185	1	0	0	0
NM_001032392:66295:11	0	2656	3	1	1	1
NM_001033575:68608:1	0	631	15	27	3	6
NM_001033575:68608:2	0	393	21	16	9	24
NM_001033575:68608:3	0	252	1	3	2	1
NM_001033575:68608:4	0	138	15	17	5	12
NM_001033575:68608:5	0	52	7	2	2	4
NM_001033575:68608:6	0	2154	48	78	36	48
NM_001033575:68608:7	0	341	23	36	26	21
NM_001037131:66153:1	0	598	5	1	6	2
NM_001037131:66153:2	0	163	25	17	16	2
NM_001037131:66153:3	0	214329	72	52	54	38
NM_001037131:66153:4	0	59	18	3	19	2
NM_001037131:66153:5	0	8319	1	0	3	1
NM_001037131:66153:6	0	88	28	17	31	13
NM_001037131:66153:7	0	23318	5	1	7	4
NM_001037131:66153:8	0	86	22	14	32	4
NM_001037131:66153:9	0	3649	2	3	1	0
NM_001037131:66153:10	0	142	59	33	45	9
NM_001037131:66153:11	0	5514	12	19	2	1
NM_001037131:66153:12	0	135	47	26	31	18
NM_001037131:66153:13	0	47270	9	16	1	3
NM_001037131:66153:14	0	128	44	22	41	8
NM_001037131:66153:15	0	1480	1	1	6	1
NM_001037131:66153:16	0	156	55	44	43	14
NM_001037131:66153:17	0	7716	4	24	0	2
NM_001037131:66153:18	0	93	40	30	39	7
NM_001037131:66153:19	0	76013	68	197	24	18
NM_001037131:66153:20	0	105	32	26	47	4
NM_001037131:66153:21	0	25288	16	8	4	1
NM_001037131:66153:22	0	169	52	42	60	16
NM_001037131:66153:23	0	21858	29	109	14	7
NM_001037131:66153:24	0	159	25	6	13	5
NM_001037131:66153:25	0	37538	7	5	6	4
NM_001037131:66153:26	0	162	45	30	51	7
NM_001037131:66153:27	0	67937	38	23	21	8
NM_001037131:66153:28	0	155	40	39	42	19
NM_001037131:66153:29	0	4035	1	0	1	0
NM_001037131:66153:30	0	91	35	25	41	9
NM_001037131:66153:31	0	8217	2	3	27	15
NM_001037131:66153:32	0	223	84	63	90	31
NM_001037131:66153:33	0	70910	41	45	9	10
NM_001037131:66153:34	0	256	80	70	75	43
NM_001037131:66153:35	0	3471	2	7	1	2
NM_001037131:66153:36	0	204	43	51	44	20
NM_001037131:66153:37	0	7678	1049	1555	2157	999
NM_001039362:46530:1	0	83	0	0	0	0
NM_001039362:46530:2	0	1092	0	0	0	0
NM_001039362:46530:3	0	26	0	0	0	0
NM_001039362:46530:4	0	129	3	0	0	0
NM_001039362:46530:5	0	3523	0	0	0	0
NM_001039362:46530:6	0	68	2	0	0	0
NM_001039362:46530:7	0	27411	1	1	1	0
NM_001039362:46530:8	0	86	2	0	0	0
NM_001039362:46530:9	0	10264	2	0	0	0
NM_001039362:46530:10	0	95	1	0	0	0
NM_001039362:46530:11	0	4293	6	9	24	15
NM_001039362:46530:12	0	92	4	1	0	2
NM_001039362:46530:13	0	3028	0	0	1	2
NM_001039362:46530:14	0	99	2	1	0	0
NM_001039362:46530:15	0	604	0	0	0	0
NM_001039362:46530:16	0	69	0	0	0	0
NM_001039362:46530:17	0	2177	0	0	0	0
NM_001039362:46530:18	0	93	1	0	0	0
NM_001039362:46530:19	0	97	0	0	0	0
NM_001039362:46530:20	0	94	2	1	0	0
NM_001039362:46530:21	0	2513	2	0	1	0
NM_001039362:46530:22	0	138	3	0	1	0
NM_001039362:46530:23	0	849	12	0	0	0
NM_001039362:46530:24	0	98	3	1	0	0
NM_001039362:46530:25	0	3573	1	1	4	1
NM_001039362:46530:26	0	133	2	0	0	1
NM_001039362:46530:27	0	798	0	0	3	2
NM_001039362:46530:28	0	90	3	4	1	1
NM_001039362:46530:29	0	1847	3438	5220	1497	1548
NM_001039550:39481:1	0	201	35	15	19	18
NM_001039550:39481:2	0	279	4	2	4	4
NM_001039550:39481:3	0	36	18	5	15	14
NM_001039550:39481:4	0	65	48	12	38	35
NM_001039550:39481:5	0	679	7	3	6	4
NM_001039550:39481:6	0	110	105	41	60	37
NM_001039550:39481:7	0	1030	13	7	15	9
NM_001039550:39481:8	0	54	58	34	44	47
NM_001039550:39481:9	0	167	14	6	5	10
NM_001039550:39481:10	0	123	140	51	112	91
NM_001039550:39481:11	0	775	7	8	9	11
NM_001039550:39481:12	0	93	127	64	108	72
NM_001039550:39481:13	0	203	8	5	7	3
NM_001039550:39481:14	0	103	102	70	91	78
NM_001039550:39481:15	0	183	3	4	5	6
NM_001039550:39481:16	0	71	93	39	65	64
NM_001039550:39481:17	0	1142	9	3	6	10
NM_001039550:39481:18	0	204	216	87	176	170
NM_001039550:39481:19	0	1151	235	169	480	439
NM_001039550:39481:20	0	11	35	12	14	19
NM_001039550:39481:21	0	903	932	586	742	1050
NM_001039613:44091:1	0	3566	19	30	9	11
NM_001039613:44091:2	0	97	76	143	48	59
NM_001039613:44091:3	0	1476	9	5	20	14
NM_001039613:44091:4	0	1613	82	222	60	101
NM_001039613:44091:5	0	38	0	0	1	0
NM_001039613:44091:6	0	81	36	41	42	59
NM_001039613:44091:7	0	570	8	3	2	3
NM_001039613:44091:8	0	769	2	0	2	3
NM_001039613:44091:9	0	53	20	27	26	41
NM_001039613:44091:10	0	2182	8	3	2	1
NM_001039613:44091:11	0	32	25	35	44	39
NM_001039613:44091:12	0	117	93	144	143	193
NM_001039613:44091:13	0	2915	4	12	11	12
NM_001039613:44091:14	0	162	147	260	248	263
NM_001039613:44091:15	0	2984	8	13	13	12
NM_001039613:44091:16	0	119	105	213	153	208
NM_001039613:44091:17	0	3596	20	46	26	25
NM_001039613:44091:18	0	183	146	333	228	319
NM_001039613:44091:19	0	295	110	273	183	223
NM_001039753:8215:1	0	50	0	0	0	0
NM_001039753:8215:2	0	197	1	1	0	0
NM_001039753:8215:3	0	87973	11	32	5	0
NM_001039753:8215:4	0	160	0	2	2	0
NM_001039753:8215:5	0	3395	0	0	0	0
NM_001039753:8215:6	0	99	0	1	0	0
NM_001039753:8215:7	0	3508	0	1	0	0
NM_001039753:8215:8	0	69	1	1	2	0
NM_001039753:8215:9	0	7103	2	0	0	0
NM_001039753:8215:10	0	186	0	5	0	0
NM_001039753:8215:11	0	1590	0	0	0	0
NM_001039753:8215:12	0	136	1	2	0	0
NM_001039753:8215:13	0	14569	1	0	0	0
NM_001039753:8215:14	0	202	0	2	0	0
NM_001039753:8215:15	0	3237	0	0	0	0
NM_001039753:8215:16	0	138	1	1	1	0
NM_001039753:8215:17	0	2338	0	0	0	0
NM_001039753:8215:18	0	257	2	2	2	0
NM_001039753:8215:19	0	3424	0	0	0	0
NM_001039753:8215:20	0	213	0	2	0	0
NM_001039753:8215:21	0	5678	0	1	1	0
NM_001039753:8215:22	0	168	2	1	0	0
NM_001039753:8215:23	0	4081	0	0	0	0
NM_001039753:8215:24	0	107	0	2	0	0
NM_001039753:8215:25	0	2876	0	0	0	0
NM_001039753:8215:26	0	119	1	0	0	0
NM_001039753:8215:27	0	2296	0	0	1	0
NM_001039753:8215:28	0	187	0	2	2	0
NM_001039753:8215:29	0	2132	0	0	0	0
NM_001039753:8215:30	0	106	2	1	1	1
NM_001039753:8215:31	0	7941	0	0	0	0
NM_001039753:8215:32	0	94	0	1	1	0
NM_001039753:8215:33	0	11413	0	1	0	0
NM_001039753:8215:34	0	101	0	0	0	0
NM_001039753:8215:35	0	1299	0	0	0	0
NM_001039753:8215:36	0	203	0	5	4	1
NM_001039753:8215:37	0	2258	0	2	0	0
NM_001039753:8215:38	0	112	0	4	1	0
NM_001039753:8215:39	0	246	0	0	0	0
NM_001039753:8215:40	0	128	0	1	0	0
NM_001039753:8215:41	0	4240	0	8	0	0
NM_001039753:8215:42	0	142	2	2	0	0
NM_001039753:8215:43	0	3261	3	3	0	0
NM_001039753:8215:44	0	153	1	1	2	0
NM_001039753:8215:45	0	174	0	0	0	0
NM_001039753:8215:46	0	132	2	1	0	0
NM_001039753:8215:47	0	7451	0	2	0	0
NM_001039753:8215:48	0	89	0	0	0	0
NM_001039753:8215:49	0	5716	0	0	0	0
NM_001039753:8215:50	0	177	2	0	0	0
NM_001039753:8215:51	0	11377	1	0	0	0
NM_001039753:8215:52	0	202	2	1	3	1
NM_001039753:8215:53	0	110	0	0	0	0
NM_001039753:8215:54	0	127	0	2	1	0
NM_001039753:8215:55	0	20130	2	4	0	2
NM_001039753:8215:56	0	79	0	0	1	0
NM_001039753:8215:57	0	1689	0	0	0	0
NM_001039753:8215:58	0	130	0	0	1	0
NM_001039753:8215:59	0	1814	0	0	1	0
NM_001039753:8215:60	0	99	1	2	1	0
NM_001039753:8215:61	0	1290	0	1	0	3
NM_001039753:8215:62	0	174	3	1	0	0
NM_001039753:8215:63	0	3633	1	1	0	0
NM_001039753:8215:64	0	209	3	3	1	1
NM_001039753:8215:65	0	1105	1	0	0	0
NM_001039753:8215:66	0	158	0	0	1	0
NM_001039753:8215:67	0	957	0	0	0	0
NM_001039753:8215:68	0	115	2	0	0	0
NM_001039753:8215:69	0	2188	0	1	1	0
NM_001039753:8215:70	0	189	0	2	1	0
NM_001039753:8215:71	0	1274	0	0	0	0
NM_001039753:8215:72	0	173	3	4	1	1
NM_001039753:8215:73	0	412	1	0	0	0
NM_001039753:8215:74	0	163	2	4	0	0
NM_001039753:8215:75	0	2266	1	9	0	0
NM_001039753:8215:76	0	104	1	0	0	0
NM_001039753:8215:77	0	1024	1	3	0	0
NM_001039753:8215:78	0	154	0	5	0	0
NM_001039753:8215:79	0	386	0	0	0	0
NM_001039753:8215:80	0	101	1	0	0	0
NM_001039753:8215:81	0	1302	0	2	0	0
NM_001039753:8215:82	0	25	1	0	0	0
NM_001039753:8215:83	0	1925	32	51	18	11
NM_001040445:64911:1	0	143	7	5	4	4
NM_001040445:64911:2	0	49	5	6	5	2
NM_001040445:64911:3	0	6434	10	16	4	3
NM_001040445:64911:4	0	142	19	26	37	22
NM_001040445:64911:5	0	2015	1	0	0	0
NM_001040445:64911:6	0	303	40	52	84	62
NM_001040445:64911:7	0	8328	6	11	3	2
NM_001040445:64911:8	0	386	61	82	130	94
NM_001040445:64911:9	0	1656	5	6	3	0
NM_001040445:64911:10	0	128	21	49	36	36
NM_001040445:64911:11	0	5739	401	386	1179	955
NM_001042521:65538:1	0	90	0	0	0	0
NM_001042521:65538:2	0	26086	12	1	4	4
NM_001042521:65538:3	0	125	0	0	0	0
NM_001042521:65538:4	0	17049	20	0	12	3
NM_001042521:65538:5	0	18587	34	30	23	18
NM_001042521:65538:6	0	164	25	0	10	4
NM_001042521:65538:7	0	288	36	1	32	12
NM_001042521:65538:8	0	3336	172	29	264	108
NM_001078170:20120:1	0	38	0	0	0	0
NM_001078170:20120:2	0	72	0	0	0	0
NM_001078170:20120:3	0	3757	0	0	0	0
NM_001078170:20120:4	0	4939	0	0	0	0
NM_001078170:20120:5	0	28678	9	3	3	0
NM_001078170:20120:6	0	65	0	0	0	0
NM_001078170:20120:7	0	1581	0	0	0	0
NM_001078170:20120:8	0	112	0	0	0	0
NM_001078170:20120:9	0	444	0	0	0	0
NM_001078170:20120:10	0	153	0	0	0	0
NM_001078170:20120:11	0	4055	0	0	0	0
NM_001078170:20120:12	0	231	0	0	1	0
NM_001078170:20120:13	0	345	0	0	0	0
NM_001078170:20120:14	0	146	0	0	0	0
NM_001078170:20120:15	0	4601	0	0	0	0
NM_001078170:20120:16	0	196	0	0	0	0
NM_001078170:20120:17	0	6003	0	0	0	0
NM_001078170:20120:18	0	88	0	0	0	0
NM_001078170:20120:19	0	2431	0	0	0	0
NM_001078170:20120:20	0	210	0	0	2	0
NM_001078170:20120:21	0	2116	0	0	0	0
NM_001078170:20120:22	0	182	0	0	1	0
NM_001078170:20120:23	0	83	0	0	0	0
NM_001078170:20120:24	0	176	0	0	0	0
NM_001078170:20120:25	0	167	0	0	0	0
NM_001078170:20120:26	0	124	0	0	1	0
NM_001078170:20120:27	0	923	0	0	0	0
NM_001078170:20120:28	0	159	0	0	0	0
NM_001078170:20120:29	0	266	0	0	0	0
NM_001078170:20120:30	0	138	0	0	0	0
NM_001078170:20120:31	0	262	0	0	0	0
NM_001078170:20120:32	0	147	0	0	1	0
NM_001078170:20120:33	0	880	0	0	0	0
NM_001078170:20120:34	0	180	0	0	0	0
NM_001078170:20120:35	0	88	0	0	0	0
NM_001078170:20120:36	0	84	0	0	0	0
NM_001078170:20120:37	0	3151	0	0	0	0
NM_001078170:20120:38	0	118	0	0	0	0
NM_001078170:20120:39	0	3553	0	0	0	0
NM_001078170:20120:40	0	95	0	0	0	0
NM_001078170:20120:41	0	727	0	0	0	0
NM_001078170:20120:42	0	2224	0	0	0	0
NM_001078170:20120:43	0	7041	0	0	0	0
NM_001078170:20120:44	0	140	0	0	0	0
NM_001078170:20120:45	0	2582	0	0	0	0
NM_001078170:20120:46	0	196	0	0	0	0
NM_001078170:20120:47	0	14754	0	0	2	1
NM_001078170:20120:48	0	35	0	0	2	0
NM_001078170:20120:49	0	191	0	0	0	0
NM_001080391:65798:1	0	141	15	35	26	10
NM_001080391:65798:2	0	32	1	16	12	8
NM_001080391:65798:3	0	1262	2	9	2	0
NM_001080391:65798:4	0	75	23	87	26	19
NM_001080391:65798:5	0	25271	6	20	8	4
NM_001080391:65798:6	0	163	81	260	121	78
NM_001080391:65798:7	0	1078	0	6	5	2
NM_001080391:65798:8	0	169	92	303	141	92
NM_001080391:65798:9	0	2472	5	13	3	3
NM_001080391:65798:10	0	84	53	154	54	47
NM_001080391:65798:11	0	2185	9	30	11	9
NM_001080391:65798:12	0	63	30	129	49	36
NM_001080391:65798:13	0	410	10	20	12	4
NM_001080391:65798:14	0	150	90	397	138	101
NM_001080391:65798:15	0	461	3	9	3	3
NM_001080391:65798:16	0	84	54	200	62	38
NM_001080391:65798:17	0	11006	10	35	10	7
NM_001080391:65798:18	0	153	99	451	173	160
NM_001080391:65798:19	0	1020	5	7	1	5
NM_001080391:65798:20	0	84	56	240	94	68
NM_001080391:65798:21	0	1548	10	56	10	9
NM_001080391:65798:22	0	84	59	230	83	73
NM_001080391:65798:23	0	2150	12	64	17	13
NM_001080391:65798:24	0	54	33	116	40	49
NM_001080391:65798:25	0	765	9	39	9	9
NM_001080391:65798:26	0	96	50	289	97	119
NM_001080391:65798:27	0	1827	7	45	5	14
NM_001080391:65798:28	0	54	21	132	26	40
NM_001080391:65798:29	0	918	4	30	4	10
NM_001080391:65798:30	0	84	60	285	91	115
NM_001080391:65798:31	0	3225	112	847	199	231
NM_001080391:65798:32	0	60	4	4	7	1
NM_001080391:65798:33	0	57	13	10	22	4
NM_001080391:65798:34	0	953	0	1	2	0
NM_001080391:65798:35	0	54	9	13	7	6
NM_001080391:65798:36	0	19968	7	3	11	4
NM_001080391:65798:37	0	45	4	16	9	7
NM_001080391:65798:38	0	4000	3	11	3	2
NM_001080391:65798:39	0	75	26	11	18	10
NM_001080391:65798:40	0	4530	1	0	2	0
NM_001080391:65798:41	0	45	10	15	8	2
NM_001080391:65798:42	0	1075	2	0	2	0
NM_001080391:65798:43	0	105	19	25	24	12
NM_001080391:65798:44	0	2012	3	3	8	2
NM_001080391:65798:45	0	143	39	42	26	13
NM_001080391:65798:46	0	1547	23	40	8	6
NM_001080391:65798:47	0	39	11	9	4	5
NM_001080391:65798:48	0	3093	8	16	6	6
NM_001080391:65798:49	0	42	6	12	8	3
NM_001080391:65798:50	0	3928	15	23	7	4
NM_001080391:65798:51	0	24172	135	198	140	102
NM_001080391:65798:52	0	116	13	10	15	11
NM_001080391:65798:53	0	1493	0	1	2	1
NM_001080391:65798:54	0	121	11	11	13	19
NM_001080391:65798:55	0	304	0	0	0	0
NM_001080391:65798:56	0	72	7	6	9	5
NM_001080391:65798:57	0	519	0	0	0	0
NM_001080391:65798:58	0	144	17	20	28	5
NM_001080391:65798:59	0	800	1	2	1	1
NM_001080391:65798:60	0	111	10	15	13	6
NM_001080391:65798:61	0	2656	160	284	371	231
NM_001080437:26583:1	0	213	8	1	2	0
NM_001080437:26583:2	0	31233	30	35	9	0
NM_001080437:26583:3	0	288	18	1	20	4
NM_001080437:26583:4	0	3163	9	5	9	15
NM_001080437:26583:5	0	141	13	1	13	0
NM_001080437:26583:6	0	692	0	0	0	0
NM_001080437:26583:7	0	163	10	1	8	3
NM_001080437:26583:8	0	2059	2	1	0	0
NM_001080437:26583:9	0	126	12	0	4	1
NM_001080437:26583:10	0	324	0	0	1	0
NM_001080437:26583:11	0	114	8	2	3	1
NM_001080437:26583:12	0	2721	1	1	2	0
NM_001080437:26583:13	0	114	12	1	11	0
NM_001080437:26583:14	0	111	0	0	0	0
NM_001080437:26583:15	0	114	17	5	9	3
NM_001080437:26583:16	0	7901	13	13	2	5
NM_001080437:26583:17	0	126	16	1	6	5
NM_001080437:26583:18	0	221	0	1	1	0
NM_001080437:26583:19	0	105	16	2	8	2
NM_001080437:26583:20	0	255	0	0	0	0
NM_001080437:26583:21	0	114	10	3	8	3
NM_001080437:26583:22	0	681	1	0	0	0
NM_001080437:26583:23	0	117	9	0	7	3
NM_001080437:26583:24	0	1810	10	4	2	1
NM_001080437:26583:25	0	117	11	0	8	2
NM_001080437:26583:26	0	180	2	0	0	0
NM_001080437:26583:27	0	117	10	0	7	2
NM_001080437:26583:28	0	197	1	1	1	0
NM_001080437:26583:29	0	114	16	0	4	2
NM_001080437:26583:30	0	684	1	1	0	0
NM_001080437:26583:31	0	174	15	4	4	1
NM_001080437:26583:32	0	9464	287	67	65	42
NM_001080437:26583:33	0	114	1	0	5	0
NM_001080437:26583:34	0	682	6	3	1	1
NM_001080437:26583:35	0	114	7	0	8	1
NM_001080437:26583:36	0	311	1	0	1	0
NM_001080437:26583:37	0	114	7	0	11	0
NM_001080437:26583:38	0	717	0	2	0	0
NM_001080437:26583:39	0	114	8	1	8	0
NM_001080437:26583:40	0	341	0	0	0	0
NM_001080437:26583:41	0	297	28	6	21	7
NM_001080437:26583:42	0	2167	3	0	0	0
NM_001080437:26583:43	0	184	14	3	11	1
NM_001080437:26583:44	0	963	1	0	0	0
NM_001080437:26583:45	0	113	9	0	14	3
NM_001080437:26583:46	0	896	0	0	0	0
NM_001080437:26583:47	0	282	19	3	18	2
NM_001080437:26583:48	0	1374	0	0	1	0
NM_001080437:26583:49	0	145	7	4	9	0
NM_001080437:26583:50	0	75	0	0	0	0
NM_001080437:26583:51	0	83	10	0	3	0
NM_001080437:26583:52	0	1387	5	2	9	6
NM_001080437:26583:53	0	99	7	1	6	1
NM_001080437:26583:54	0	8312	51	37	60	28
NM_001080437:26583:55	0	117	14	0	12	3
NM_001080437:26583:56	0	483	1	0	1	0
NM_001080437:26583:57	0	88	3	3	8	2
NM_001080437:26583:58	0	5027	21	15	43	40
NM_001080437:26583:59	0	84	14	6	28	30
NM_001080437:26583:60	0	889	76	63	119	127
NM_001080437:26583:61	0	37	6	2	7	2
NM_001080437:26583:62	0	1	0	0	0	0
NM_001080437:26583:63	0	3235	79	81	158	156
NM_001080437:26583:64	0	3924	250	115	467	137
NM_001080527:66316:1	0	30	7	1	0	0
NM_001080527:66316:2	0	23867	22	13	2	1
NM_001080527:66316:3	0	23	7	5	0	0
NM_001080527:66316:4	0	18	1	0	0	0
NM_001080527:66316:5	0	4412	5	3	0	0
NM_001080527:66316:6	0	114	56	9	0	0
NM_001080527:66316:7	0	966	1	0	0	0
NM_001080527:66316:8	0	153	76	10	3	1
NM_001080527:66316:9	0	1257	5	1	2	0
NM_001080527:66316:10	0	185	70	7	1	0
NM_001080527:66316:11	0	2961	2	0	0	0
NM_001080527:66316:12	0	122	51	8	3	0
NM_001080527:66316:13	0	4009	10	3	0	0
NM_001080527:66316:14	0	143	41	15	0	0
NM_001080527:66316:15	0	2532	1	0	0	0
NM_001080527:66316:16	0	114	50	14	1	1
NM_001080527:66316:17	0	1424	10	6	0	1
NM_001080527:66316:18	0	154	80	14	0	1
NM_001080527:66316:19	0	2459	18	25	2	0
NM_001080527:66316:20	0	77	37	6	1	0
NM_001080527:66316:21	0	1068	2	0	0	0
NM_001080527:66316:22	0	120	60	21	1	0
NM_001080527:66316:23	0	293	4	1	0	0
NM_001080527:66316:24	0	143	59	18	0	2
NM_001080527:66316:25	0	1675	12	10	0	0
NM_001080527:66316:26	0	211	90	28	3	0
NM_001080527:66316:27	0	445	1	1	0	0
NM_001080527:66316:28	0	136	86	18	0	0
NM_001080527:66316:29	0	3478	2	1	0	0
NM_001080527:66316:30	0	164	92	20	1	0
NM_001080527:66316:31	0	1536	1	0	0	0
NM_001080527:66316:32	0	138	65	27	2	0
NM_001080527:66316:33	0	2564	1	2	0	0
NM_001080527:66316:34	0	153	93	32	1	0
NM_001080527:66316:35	0	599	1	0	0	0
NM_001080527:66316:36	0	99	64	20	0	1
NM_001080527:66316:37	0	2817	10	6	0	0
NM_001080527:66316:38	0	95	50	14	0	1
NM_001080527:66316:39	0	9287	21	8	4	0
NM_001080527:66316:40	0	85	37	15	2	0
NM_001080527:66316:41	0	1277	1	2	0	0
NM_001080527:66316:42	0	219	91	39	2	1
NM_001080527:66316:43	0	1283	2	1	0	0
NM_001080527:66316:44	0	171	72	28	3	0
NM_001080527:66316:45	0	627	6	3	1	0
NM_001080527:66316:46	0	210	107	41	2	0
NM_001080527:66316:47	0	133	7	8	0	0
NM_001080527:66316:48	0	168	89	43	3	0
NM_001080527:66316:49	0	2233	2	1	0	0
NM_001080527:66316:50	0	78	30	12	1	0
NM_001080527:66316:51	0	148	4	1	0	0
NM_001080527:66316:52	0	128	48	17	0	1
NM_001080527:66316:53	0	7736	147	93	7	2
NM_001080527:66316:54	0	127	47	21	2	0
NM_001080527:66316:55	0	1515	7	4	0	0
NM_001080527:66316:56	0	120	36	19	1	0
NM_001080527:66316:57	0	1100	3	1	0	0
NM_001080527:66316:58	0	174	67	31	3	0
NM_001080527:66316:59	0	717	1	0	0	0
NM_001080527:66316:60	0	228	117	55	0	0
NM_001080527:66316:61	0	1047	5	2	0	0
NM_001080527:66316:62	0	168	95	42	3	1
NM_001080527:66316:63	0	1439	11	6	99	126
NM_001080527:66316:64	0	118	73	30	18	14
NM_001080527:66316:65	0	91	2	1	8	16
NM_001080527:66316:66	0	127	69	45	18	20
NM_001080527:66316:67	0	1061	8	6	111	144
NM_001080527:66316:68	0	164	101	58	22	26
NM_001080527:66316:69	0	1109	6	4	25	29
NM_001080527:66316:70	0	182	119	73	17	9
NM_001080527:66316:71	0	951	8	5	35	49
NM_001080527:66316:72	0	131	88	55	6	0
NM_001080527:66316:73	0	297	0	1	1	9
NM_001080527:66316:74	0	158	102	55	10	13
NM_001080527:66316:75	0	236	2	0	11	13
NM_001080527:66316:76	0	154	94	94	11	4
NM_001080527:66316:77	0	492	9	6	23	16
NM_001080527:66316:78	0	156	76	70	13	8
NM_001080527:66316:79	0	856	2	0	41	33
NM_001080527:66316:80	0	106	77	49	5	3
NM_001080527:66316:81	0	812	2	2	39	32
NM_001080527:66316:82	0	114	97	66	3	6
NM_001080527:66316:83	0	306	7	7	8	12
NM_001080527:66316:84	0	88	67	55	2	3
NM_001080527:66316:85	0	436	16	6	25	12
NM_001080527:66316:86	0	107	72	67	4	3
NM_001080527:66316:87	0	495	4	3	22	19
NM_001080527:66316:88	0	186	174	177	16	13
NM_001080527:66316:89	0	300	9	6	17	9
NM_001080527:66316:90	0	117	95	91	11	5
NM_001080527:66316:91	0	220	2	3	15	5
NM_001080527:66316:92	0	84	74	77	6	7
NM_001080527:66316:93	0	165	7	10	9	9
NM_001080527:66316:94	0	120	117	98	9	5
NM_001080527:66316:95	0	402	23	26	33	15
NM_001080527:66316:96	0	102	74	55	6	4
NM_001080527:66316:97	0	311	162	168	17	8
NM_001080539:65091:1	0	135	0	1	0	0
NM_001080539:65091:2	0	12	0	0	0	0
NM_001080539:65091:3	0	6562	1	0	0	0
NM_001080539:65091:4	0	164	3	3	1	0
NM_001080539:65091:5	0	3934	1	0	0	0
NM_001080539:65091:6	0	6194	2	3	0	0
NM_001080539:65091:7	0	221	4	4	2	1
NM_001080539:65091:8	0	104	0	0	0	0
NM_001080539:65091:9	0	179	3	6	0	2
NM_001080539:65091:10	0	1655	1	0	0	0
NM_001080539:65091:11	0	69	2	1	0	0
NM_001080539:65091:12	0	6706	4	7	3	0
NM_001080539:65091:13	0	117	0	0	0	0
NM_001080539:65091:14	0	1035	0	0	0	0
NM_001080539:65091:15	0	130	0	0	0	0
NM_001080539:65091:16	0	2984	2	4	0	0
NM_001080539:65091:17	0	44	0	1	0	0
NM_001080539:65091:18	0	2468	0	0	0	2
NM_001080539:65091:19	0	93	1	1	0	0
NM_001080539:65091:20	0	1803	2	0	0	0
NM_001080539:65091:21	0	108	3	3	1	0
NM_001080539:65091:22	0	1794	1	0	0	0
NM_001080539:65091:23	0	125	3	4	0	0
NM_001080539:65091:24	0	286	0	0	0	0
NM_001080539:65091:25	0	178	5	0	0	1
NM_001080539:65091:26	0	561	2	1	0	0
NM_001080539:65091:27	0	69	1	2	0	0
NM_001080539:65091:28	0	17684	0	1	1	0
NM_001080539:65091:29	0	114	2	0	0	0
NM_001080539:65091:30	0	5949	0	0	0	0
NM_001080539:65091:31	0	72	2	2	0	0
NM_001080539:65091:32	0	10964	0	0	0	0
NM_001080539:65091:33	0	108	1	4	0	1
NM_001080539:65091:34	0	424	0	1	0	0
NM_001080539:65091:35	0	63	0	0	0	0
NM_001080539:65091:36	0	5763	1	1	0	0
NM_001080539:65091:37	0	129	2	1	0	1
NM_001080539:65091:38	0	865	1	0	0	0
NM_001080539:65091:39	0	170	3	3	0	0
NM_001080539:65091:40	0	908	1	0	0	0
NM_001080539:65091:41	0	94	3	4	1	0
NM_001080539:65091:42	0	853	1	0	0	0
NM_001080539:65091:43	0	170	2	7	3	0
NM_001080539:65091:44	0	4281	0	3	0	0
NM_001080539:65091:45	0	127	3	7	0	2
NM_001080539:65091:46	0	3093	2	0	1	0
NM_001080539:65091:47	0	195	6	7	0	1
NM_001080539:65091:48	0	405	11	6	0	1
NM_001080539:65091:49	0	69	3	4	1	0
NM_001080539:65091:50	0	95	0	0	0	0
NM_001080539:65091:51	0	162	9	6	1	1
NM_001080539:65091:52	0	740	1	0	0	0
NM_001080539:65091:53	0	87	5	8	0	0
NM_001080539:65091:54	0	1087	2	4	0	0
NM_001080539:65091:55	0	120	5	4	1	1
NM_001080539:65091:56	0	293	0	1	1	0
NM_001080539:65091:57	0	117	1	6	0	0
NM_001080539:65091:58	0	244	10	6	1	4
NM_001083112:58882:1	0	352	5	2	1	2
NM_001083112:58882:2	0	709	19	5	5	1
NM_001083112:58882:3	0	39584	15	9	5	1
NM_001083112:58882:4	0	8	16	1	4	0
NM_001083112:58882:5	0	102	19	4	6	0
NM_001083112:58882:6	0	19836	1	2	2	1
NM_001083112:58882:7	0	172	65	11	26	0
NM_001083112:58882:8	0	14580	5	2	2	7
NM_001083112:58882:9	0	125	59	12	15	1
NM_001083112:58882:10	0	1299	3	0	1	0
NM_001083112:58882:11	0	98	31	12	6	3
NM_001083112:58882:12	0	1015	1	0	1	0
NM_001083112:58882:13	0	164	25	9	4	0
NM_001083112:58882:14	0	36111	6	2	3	3
NM_001083112:58882:15	0	165	67	9	8	3
NM_001083112:58882:16	0	829	2	0	0	0
NM_001083112:58882:17	0	145	52	7	19	6
NM_001083112:58882:18	0	6642	3	0	1	0
NM_001083112:58882:19	0	194	57	19	15	3
NM_001083112:58882:20	0	11242	8	12	1	2
NM_001083112:58882:21	0	135	59	10	17	3
NM_001083112:58882:22	0	403	1	0	0	0
NM_001083112:58882:23	0	176	98	18	20	2
NM_001083112:58882:24	0	548	3	4	3	0
NM_001083112:58882:25	0	132	41	12	18	2
NM_001083112:58882:26	0	915	0	1	0	0
NM_001083112:58882:27	0	159	71	19	12	2
